,time_s,flux,flux_err,delta_t
1012648,247657992.80162728,6870.30517578125,23.0557861328125,270482.3
1012649,247658012.80177653,6956.17724609375,23.096895217895508,20.0
1012650,247658032.80192843,6886.08447265625,23.049705505371094,20.0
1012651,247658052.80208027,6978.1015625,23.143909454345703,20.0
1012652,247658072.80222967,6856.55712890625,23.015283584594727,20.0
1012653,247658092.80238152,6971.74951171875,23.229171752929688,20.0
1012654,247658112.80253333,7133.74755859375,23.832462310791016,20.0
1012655,247658132.80268264,6890.1240234375,23.043899536132812,20.0
1012656,247658152.8028345,6925.9130859375,23.050268173217773,20.0
1012657,247658172.80298635,6990.9697265625,23.16114616394043,20.0
1012658,247658192.80313572,6946.599609375,23.100391387939453,20.0
1012659,247658212.80328763,6979.1640625,23.127849578857422,20.0
1012660,247658232.8034394,6983.2197265625,23.129573822021484,20.0
1012661,247658252.80358872,6920.63037109375,23.072450637817383,20.0
1012662,247658272.80374062,6910.1015625,23.072620391845703,20.0
1012663,247658292.80389246,7032.0029296875,23.17254066467285,20.0
1012664,247658312.8040418,7078.50390625,23.219196319580078,20.0
1012665,247658332.80419368,6885.501953125,23.050825119018555,20.0
1012666,247658352.80434543,6998.9755859375,23.146869659423828,20.0
1012667,247658372.80449483,6866.0703125,23.010948181152344,20.0
1012668,247658392.80464667,6952.7919921875,23.092422485351562,20.0
1012669,247658412.80479857,6896.66748046875,23.036396026611328,20.0
1012670,247658432.8049479,6855.8056640625,23.00404167175293,20.0
1012671,247658452.80509973,7024.2138671875,23.166473388671875,20.0
1012672,247658472.80524904,6888.96533203125,23.043476104736328,20.0
1012673,247658492.80540088,7009.0126953125,23.157188415527344,20.0
1012674,247658512.80555022,6912.53466796875,23.077241897583008,20.0
1012675,247658532.80570212,6944.236328125,23.08424949645996,20.0
1012676,247658552.80585152,7053.6298828125,23.21328353881836,20.0
1012677,247658572.80600327,6977.474609375,23.12110137939453,20.0
1012678,247658592.80615512,6879.09619140625,23.029829025268555,20.0
1012679,247658612.80630448,6941.509765625,23.069721221923828,20.0
1012680,247658632.80645633,6972.60595703125,23.106983184814453,20.0
1012681,247658652.80660567,6976.4140625,23.11915397644043,20.0
1012682,247658672.80675757,6983.962890625,23.156822204589844,20.0
1012683,247658692.80690688,6907.40771484375,23.028064727783203,20.0
1012684,247658712.8070587,6966.08203125,23.127790451049805,20.0
1012685,247658732.80721056,7009.5341796875,23.143009185791016,20.0
1012686,247658752.80735993,6906.271484375,23.089244842529297,20.0
1012687,247658772.80751178,6906.86865234375,23.070798873901367,20.0
1012688,247658792.80766112,6912.5576171875,23.03846549987793,20.0
1012689,247658812.807813,6973.38916015625,23.118011474609375,20.0
1012690,247658832.80796224,6917.86767578125,23.067094802856445,20.0
1012691,247658852.8081141,7035.82080078125,23.181337356567383,20.0
1012692,247658872.808266,6894.06103515625,23.043344497680664,20.0
1012693,247658892.80841538,6971.142578125,23.120241165161133,20.0
1012694,247658912.80856723,6947.97900390625,23.103553771972656,20.0
1012695,247658932.8087165,7020.513671875,23.152212142944336,20.0
1012696,247658952.80886835,6840.0087890625,22.9885196685791,20.0
1012697,247658972.8090177,7016.69189453125,23.151575088500977,20.0
1012698,247658992.80916956,6923.43115234375,23.09763526916504,20.0
1012699,247659012.80931893,7036.4267578125,23.18064308166504,20.0
1012700,247659032.80947083,6896.57568359375,23.05651092529297,20.0
1012701,247659052.80962008,6947.85107421875,23.111352920532227,20.0
1012702,247659072.80977193,6966.3046875,23.139305114746094,20.0
1012703,247659092.8099213,6994.55419921875,23.140350341796875,20.0
1012704,247659112.81007314,6961.69580078125,23.118831634521484,20.0
1012705,247659132.81022248,6930.6015625,23.095476150512695,20.0
1012706,247659152.81037438,6927.08740234375,23.086181640625,20.0
