,time_s,flux,flux_err,delta_t
287298,229207555.0823822,7879.97802734375,31.638418197631836,839.99
287299,229207575.08225754,7989.07421875,31.71926498413086,20.0
287300,229207595.08213294,7781.90673828125,31.587928771972656,20.0
287301,229207655.0817591,7814.7646484375,31.60183334350586,60.0
287302,229207675.08163443,7794.60009765625,31.590024948120117,20.0
287303,229207715.08138514,7881.12158203125,31.686532974243164,40.0
287304,229207735.0812605,7835.9248046875,31.604909896850586,20.0
287305,229207755.0811359,7785.044921875,31.565231323242188,20.0
287306,229207775.08101133,7840.748046875,31.622543334960938,20.0
287307,229207795.0808867,7777.7421875,31.568788528442383,20.0
287308,229207815.08075702,7865.0,31.672927856445312,20.0
287309,229207855.0805078,7920.26513671875,31.67068862915039,40.0
287310,229207875.08038318,7771.662109375,31.593446731567383,20.0
287311,229207895.0802586,7868.02490234375,31.633480072021484,20.0
287312,229207915.08013394,7598.05615234375,31.425344467163086,20.0
287313,229207935.08000925,7820.5849609375,31.586408615112305,20.0
287314,229208035.07938623,7995.71044921875,31.714391708374023,100.0
287315,229208215.07826447,7940.06494140625,31.668384552001953,180.0
287316,229208235.07813987,7796.65966796875,31.578319549560547,20.0
287317,229208255.07801524,7804.0380859375,31.5764217376709,20.0
287318,229208275.0778906,7837.9482421875,31.615989685058594,20.0
287319,229208295.07776594,7918.66162109375,31.67890167236328,20.0
287320,229208375.07726747,7833.57568359375,31.579294204711914,80.0
287321,229208395.07714283,7773.564453125,31.542232513427734,20.0
287322,229208415.07701817,7773.7900390625,31.56256103515625,20.0
287323,229208435.0768935,7743.9892578125,31.512720108032227,20.0
287324,229208455.0767689,7788.6181640625,31.57581329345703,20.0
287325,229208475.0766443,7852.17822265625,31.584287643432617,20.0
287326,229208495.07651967,7815.30517578125,31.56768798828125,20.0
287327,229208515.07639506,8011.62646484375,31.762935638427734,20.0
287328,229208535.0762704,7769.6015625,31.54743766784668,20.0
287329,229208555.07614574,7816.8623046875,31.600345611572266,20.0
287330,229208575.07602113,7978.2607421875,31.68775177001953,20.0
287331,229208595.07589647,7806.04541015625,31.594493865966797,20.0
287332,229208615.0757719,7845.99609375,31.612388610839844,20.0
287333,229208635.0756473,7890.42431640625,31.621747970581055,20.0
287334,229208655.07552263,7792.23095703125,31.526735305786133,20.0
287335,229208675.07539797,7738.107421875,31.49185562133789,20.0
287336,229208695.07527333,7755.6748046875,31.557472229003906,20.0
287337,229208715.0751487,7947.49462890625,31.69379425048828,20.0
287338,229208735.07502413,7817.796875,31.57372283935547,20.0
287339,229208755.07489952,7885.36767578125,31.645458221435547,20.0
287340,229208775.07477486,7756.1962890625,31.513803482055664,20.0
287341,229208795.0746502,7873.876953125,31.615890502929688,20.0
287342,229208815.0745256,7820.24072265625,31.627931594848633,20.0
287343,229208835.07440105,7846.58935546875,31.57199478149414,20.0
287344,229208875.07415184,7821.49365234375,31.54568099975586,40.0
287345,229208915.07390258,7788.27587890625,31.546274185180664,40.0
287346,229208935.0737779,7809.80419921875,31.568138122558594,20.0
287347,229208955.07365832,7853.57421875,31.593448638916016,20.0
287348,229208975.07353368,7870.6748046875,31.628692626953125,20.0
287349,229208995.07340908,7860.041015625,31.621660232543945,20.0
287350,229209015.07328445,7685.12548828125,31.46466827392578,20.0
287351,229209095.0727859,7838.5517578125,31.618661880493164,80.0
287352,229209115.0726613,7773.41845703125,31.53055763244629,20.0
287353,229209135.07253668,7873.8251953125,31.633337020874023,20.0
287354,229209155.072412,7868.84716796875,31.602144241333008,20.0
287355,229209175.07228732,7801.775390625,31.54599952697754,20.0
287356,229209195.07216272,7743.47998046875,31.516319274902344,20.0
287357,229209215.07203814,7804.0537109375,31.532611846923828,20.0
287358,229209235.0719135,7914.34912109375,31.651817321777344,20.0
287359,229209255.07178888,7793.08935546875,31.569263458251953,20.0
287360,229209275.0716642,7799.865234375,31.545135498046875,20.0
287361,229209295.07153955,7855.78662109375,31.59531021118164,20.0
287362,229209315.07141495,7785.20068359375,31.528018951416016,20.0
287363,229209335.07129037,7914.38916015625,31.647714614868164,20.0
287364,229209355.07116568,7872.69482421875,31.59583282470703,20.0
287365,229209375.0710411,7683.412109375,31.469905853271484,20.0
287366,229209395.0709165,7886.26513671875,31.648242950439453,20.0
287367,229209475.07042295,7850.25244140625,31.555757522583008,80.0
287368,229209495.07029837,7877.16796875,31.591711044311523,20.0
287369,229209515.07017377,7830.22021484375,31.571760177612305,20.0
287370,229209535.07004908,7671.87109375,31.409221649169922,20.0
287371,229209555.06992438,7840.61376953125,31.612424850463867,20.0
287372,229209655.06930128,7890.337890625,31.652156829833984,100.0
287373,229209675.0691766,7774.78125,31.480056762695312,20.0
287374,229209735.06880277,7793.20458984375,31.538637161254883,60.0
287375,229209755.06867814,7666.33544921875,31.461057662963867,20.0
287376,229209775.0685585,7858.5947265625,31.645692825317383,20.0
287377,229209795.06843385,7837.53466796875,31.614974975585938,20.0
287378,229209815.06830925,7811.87646484375,31.554134368896484,20.0
287379,229209835.0681847,7764.13134765625,31.527860641479492,20.0
287380,229209855.06806016,7919.7734375,31.656497955322266,20.0
287381,229209875.06793556,7871.78564453125,31.60431480407715,20.0
287382,229209895.0678109,7861.4111328125,31.831998825073242,20.0
287383,229209915.06768623,7812.0302734375,31.535228729248047,20.0
287384,229209935.06756157,7888.55419921875,31.565221786499023,20.0
287385,229209955.06743696,7895.294921875,31.599716186523438,20.0
287386,229209975.0673124,7712.1005859375,31.5246524810791,20.0
287387,229209995.06718776,7769.89599609375,31.484451293945312,20.0
287388,229210015.0670631,7858.6015625,31.643157958984375,20.0
287389,229210035.06694344,7891.55126953125,31.675479888916016,20.0
287390,229210055.0668188,7851.75244140625,31.585508346557617,20.0
287391,229210075.06669423,7769.8603515625,31.499162673950195,20.0
287392,229210095.06656963,7832.7373046875,31.595924377441406,20.0
287393,229210115.06644496,7841.845703125,31.53818130493164,20.0
287394,229210135.0663204,7807.712890625,31.577083587646484,20.0
287395,229210175.06607103,7791.56982421875,31.540342330932617,40.0
287396,229210195.06594646,7815.826171875,31.549198150634766,20.0
287397,229210215.06582183,7785.525390625,31.53369903564453,20.0
287398,229210235.0656972,7772.15673828125,31.502744674682617,20.0
287399,229210255.06557262,7712.76611328125,31.482913970947266,20.0
287400,229210275.06545296,7847.109375,31.575632095336914,20.0
287401,229210295.0653283,7832.80078125,31.675670623779297,20.0
287402,229210315.06520367,7793.84130859375,31.537601470947266,20.0
287403,229210335.06507903,7874.08154296875,31.572505950927734,20.0
287404,229210355.06495446,7865.96728515625,31.617172241210938,20.0
287405,229210375.06482986,7795.19970703125,31.52255630493164,20.0
287406,229210395.0647052,7909.548828125,31.62570571899414,20.0
287407,229210415.06458053,7846.28955078125,31.568578720092773,20.0
287408,229210435.0644559,7765.267578125,31.511627197265625,20.0
287409,229210455.06433126,7843.48486328125,31.576799392700195,20.0
287410,229210475.0642117,7881.982421875,31.586759567260742,20.0
287411,229210495.0640871,7816.8701171875,31.683923721313477,20.0
287412,229210515.0639624,7812.4541015625,31.54733657836914,20.0
287413,229210535.06383774,7859.08056640625,31.59214210510254,20.0
287414,229210555.0637131,7811.607421875,31.548282623291016,20.0
287415,229210575.06358853,7816.8056640625,31.55527687072754,20.0
287416,229210595.06346393,7858.20849609375,31.580801010131836,20.0
287417,229210615.06333932,7657.9365234375,31.464828491210938,20.0
287418,229210635.06321463,7799.23779296875,31.547840118408203,20.0
287419,229210655.06309497,7882.87939453125,31.60537338256836,20.0
287420,229210675.06297037,7764.95166015625,31.506488800048828,20.0
287421,229210695.0628458,7891.7060546875,31.597009658813477,20.0
287422,229210715.06272116,7789.357421875,31.505056381225586,20.0
287423,229210735.06259653,7785.83642578125,31.4965877532959,20.0
287424,229210755.06247187,7871.0732421875,31.592010498046875,20.0
287425,229210775.0623472,7774.29052734375,31.51030921936035,20.0
287426,229210795.0622226,7822.36328125,31.563039779663086,20.0
287427,229210815.06209803,7809.10595703125,31.54800796508789,20.0
287428,229210835.0619784,7798.4423828125,31.534128189086914,20.0
287429,229210855.0618538,7934.26708984375,31.64512825012207,20.0
287430,229210875.06172922,7765.57373046875,31.514301300048828,20.0
287431,229210895.06160462,7697.35791015625,31.476058959960938,20.0
287432,229210915.06147993,7949.10986328125,31.623149871826172,20.0
287433,229210935.06135535,7799.09033203125,31.55790138244629,20.0
287434,229210955.06123075,7866.31396484375,31.57878303527832,20.0
287435,229210975.06110612,7870.94677734375,31.57918357849121,20.0
287436,229210995.06098652,7866.310546875,31.59254264831543,20.0
287437,229211015.06086186,7796.5546875,31.495121002197266,20.0
287438,229211035.0607372,7783.37841796875,31.52303123474121,20.0
287439,229211055.0606126,7857.2978515625,31.53831672668457,20.0
287440,229211075.060488,7775.1884765625,31.499359130859375,20.0
