,time_s,flux,flux_err,delta_t
940236,245902161.68159053,7374.50537109375,22.894338607788086,18260.1
940237,245902181.68170452,7455.54052734375,22.977745056152344,20.0
940238,245902201.6818185,7392.2666015625,22.941761016845703,20.0
940239,245902221.68193248,7469.68212890625,23.011728286743164,20.0
940240,245902241.68204644,7527.4912109375,23.063100814819336,20.0
940241,245902261.68216044,7442.5693359375,22.985017776489258,20.0
940242,245902281.6822744,7480.63232421875,23.00391960144043,20.0
940243,245902301.6823884,7557.14501953125,23.12981414794922,20.0
940244,245902321.68249986,7540.80322265625,23.084779739379883,20.0
940245,245902341.6826138,7370.1279296875,22.90121078491211,20.0
940246,245902361.68272778,7402.052734375,22.919912338256836,20.0
940247,245902381.68284175,7397.2607421875,22.93929672241211,20.0
940248,245902401.6829557,7501.70947265625,23.050373077392578,20.0
940249,245902421.68306968,7438.8291015625,22.972490310668945,20.0
940250,245902441.6831836,7457.21533203125,23.001907348632812,20.0
940251,245902461.6832976,7503.2041015625,23.077442169189453,20.0
940252,245902481.6834116,7451.7197265625,22.971221923828125,20.0
940253,245902501.68352547,7615.93017578125,23.17625617980957,20.0
940254,245902521.68363944,7497.13623046875,23.06655502319336,20.0
940255,245902541.6837509,7378.2236328125,22.920045852661133,20.0
940256,245902561.68386483,7423.13818359375,23.013242721557617,20.0
940257,245902581.68397883,7426.0615234375,22.968795776367188,20.0
940258,245902601.6840928,7430.53515625,22.966428756713867,20.0
940259,245902621.68420678,7474.6630859375,23.01859474182129,20.0
940260,245902641.68432075,7489.24072265625,23.013269424438477,20.0
940261,245902661.6844347,7433.36083984375,22.99134635925293,20.0
940262,245902681.68454868,7484.67822265625,23.037105560302734,20.0
940263,245902701.68466267,7502.7578125,23.055492401123047,20.0
940264,245902721.68477663,7467.474609375,23.01380729675293,20.0
940265,245902741.68489063,7431.17333984375,22.95633888244629,20.0
940266,245902761.6850046,7512.88916015625,23.060901641845703,20.0
940267,245902781.68511605,7473.232421875,22.990976333618164,20.0
940268,245902801.68523005,7469.05126953125,23.012033462524414,20.0
940269,245902821.68534404,7473.08154296875,23.032217025756836,20.0
940270,245902841.685458,7415.669921875,22.946435928344727,20.0
940271,245902861.685572,7405.62646484375,22.92814064025879,20.0
940272,245902881.68568593,7396.0244140625,22.93588638305664,20.0
940273,245902901.6857999,7525.72265625,23.057777404785156,20.0
940274,245902921.6859139,7423.0625,22.95814323425293,20.0
940275,245902941.68602782,7399.31982421875,22.938335418701172,20.0
940276,245902961.68614182,7485.78271484375,23.015361785888672,20.0
940277,245902981.68625578,7550.86328125,23.100082397460938,20.0
940278,245903001.68636978,7475.4892578125,23.01936149597168,20.0
940279,245903021.68648374,7414.50341796875,22.928491592407227,20.0
940280,245903041.68659773,7568.61572265625,23.132204055786133,20.0
940281,245903061.68671173,7450.15869140625,22.9747371673584,20.0
940282,245903081.6868232,7387.31298828125,22.930532455444336,20.0
940283,245903101.68693715,7489.7421875,23.028865814208984,20.0
940284,245903121.68705115,7542.39208984375,23.12042236328125,20.0
940285,245903141.6871651,7544.3720703125,23.090604782104492,20.0
940286,245903161.68727908,7375.3740234375,22.907878875732422,20.0
940287,245903181.68739304,7381.61083984375,22.91464614868164,20.0
940288,245903201.68750703,7425.029296875,22.962690353393555,20.0
940289,245903221.687621,7505.43701171875,23.054264068603516,20.0
940290,245903241.687735,7461.599609375,23.00283432006836,20.0
940291,245903261.68784893,7560.50048828125,23.119647979736328,20.0
940292,245903281.68796292,7376.25146484375,22.914766311645508,20.0
940293,245903301.68807688,7453.6220703125,23.005634307861328,20.0
940294,245903321.68819088,7485.96728515625,23.03687858581543,20.0
940295,245903341.68830478,7406.291015625,22.92849349975586,20.0
940296,245903361.68841875,7446.84521484375,22.97785758972168,20.0
940297,245903381.68853274,7435.8681640625,22.99445915222168,20.0
940298,245903401.6886467,7383.3642578125,22.927621841430664,20.0
940299,245903421.68875816,7413.30810546875,22.945425033569336,20.0
940300,245903441.68887216,7476.58544921875,23.01365089416504,20.0
940301,245903461.68898615,7517.55908203125,23.07023811340332,20.0
940302,245903481.68910012,7480.7412109375,23.0107364654541,20.0
940303,245903501.6892141,7342.6015625,22.872528076171875,20.0
940304,245903521.68932807,7439.69287109375,22.949262619018555,20.0
940305,245903541.689442,7487.7294921875,23.023693084716797,20.0
940306,245903561.689556,7429.97314453125,22.969860076904297,20.0
940307,245903581.68967,7488.326171875,23.02610206604004,20.0
940308,245903601.68978393,7509.97705078125,23.056774139404297,20.0
940309,245903621.6898979,7461.79296875,22.990049362182617,20.0
940310,245903641.6900119,7440.6533203125,22.96537208557129,20.0
940311,245903661.69012585,7491.96484375,23.04012680053711,20.0
940312,245903681.69023985,7413.93603515625,22.941064834594727,20.0
940313,245903701.6903538,7481.82470703125,23.042953491210938,20.0
940314,245903721.6904678,7394.23193359375,22.91697883605957,20.0
940315,245903741.6905818,7485.47509765625,23.01443862915039,20.0
940316,245903761.69069576,7501.9033203125,23.053997039794922,20.0
940317,245903781.69080976,7436.2626953125,22.9755916595459,20.0
940318,245903801.69092372,7465.54833984375,22.99260711669922,20.0
940319,245903821.69103765,7444.75,22.986116409301758,20.0
940320,245903841.69115165,7492.97119140625,23.04146957397461,20.0
940321,245903861.69126564,7407.943359375,22.913387298583984,20.0
940322,245903881.6913796,7485.0166015625,23.029083251953125,20.0
940323,245903901.6914936,7467.6533203125,23.007055282592773,20.0
940324,245903921.69160753,7490.361328125,23.01954460144043,20.0
940325,245903941.691719,7373.6474609375,22.914844512939453,20.0
940326,245903961.691833,7500.37109375,23.0439395904541,20.0
940327,245903981.69194695,7431.20263671875,22.953622817993164,20.0
940328,245904001.69206095,7511.01708984375,23.052818298339844,20.0
940329,245904021.6921749,7483.76953125,23.016489028930664,20.0
940330,245904041.6922889,7474.39794921875,23.006460189819336,20.0
940331,245904061.69240287,7463.7451171875,22.997617721557617,20.0
940332,245904081.69251686,7496.70361328125,23.02992820739746,20.0
940333,245904101.69263086,7447.376953125,22.982242584228516,20.0
940334,245904121.69274482,7418.02392578125,22.967355728149414,20.0
940335,245904141.69285876,7459.45556640625,22.996227264404297,20.0
940336,245904161.69297275,7425.8388671875,22.956470489501953,20.0
940337,245904181.6930867,7514.0078125,23.066139221191406,20.0
940338,245904201.69320068,7416.2099609375,22.93872833251953,20.0
940339,245904221.69331464,7431.98095703125,22.96712303161621,20.0
940340,245904241.69342864,7449.41748046875,22.99289894104004,20.0
940341,245904261.6935426,7461.61279296875,22.985240936279297,20.0
940342,245904281.6936565,7412.17236328125,22.918821334838867,20.0
940343,245904301.6937704,7439.99462890625,22.98685073852539,20.0
940344,245904321.6938844,7484.88818359375,23.023372650146484,20.0
940345,245904341.69399837,7469.75634765625,23.027416229248047,20.0
940346,245904361.6941123,7436.677734375,22.9720458984375,20.0
940347,245904381.6942263,7480.666015625,23.009965896606445,20.0
940348,245904401.6943403,7455.7412109375,22.963682174682617,20.0
940349,245904421.69445422,7538.11474609375,23.09003448486328,20.0
940350,245904441.6945682,7512.32470703125,23.074079513549805,20.0
940351,245904461.69468218,7463.03369140625,22.997512817382812,20.0
940352,245904481.69479614,7486.736328125,23.032257080078125,20.0
940353,245904501.69491014,7488.86376953125,23.027019500732422,20.0
940354,245904521.69502413,7678.0263671875,23.25187873840332,20.0
940355,245904541.6951381,7302.75634765625,22.823057174682617,20.0
940356,245904561.6952521,7392.32080078125,22.931604385375977,20.0
940357,245904581.69536605,7372.88916015625,22.89553451538086,20.0
940358,245904601.69548005,7457.9736328125,22.99802589416504,20.0
