,time_s,flux,flux_err,delta_t
343344,230430968.67896858,9040.7734375,34.00972366333008,899.99
343345,230430988.6788061,9082.1103515625,33.992759704589844,20.0
343346,230431148.67748824,9105.6640625,34.012718200683594,160.0
343347,230431168.67732322,9009.0673828125,33.95045852661133,20.0
343348,230431188.67715812,9059.7998046875,33.97889709472656,20.0
343349,230431208.6769956,8966.5703125,33.90360641479492,20.0
343350,230431468.6748576,8992.1650390625,33.939125061035156,260.0
343351,230431888.67140678,9040.6142578125,33.98661422729492,420.0
343352,230431988.67058402,9076.0751953125,33.9569091796875,100.0
343353,230432468.6666431,9102.7578125,33.97990036010742,480.0
343354,230432488.66647813,8962.8798828125,33.87008285522461,20.0
343355,230432508.6663156,8996.6279296875,33.91366195678711,20.0
343356,230432548.66598547,8983.333984375,33.89188766479492,40.0
343357,230432568.66582298,9064.1640625,33.952064514160156,20.0
343358,230432788.66401756,9007.6328125,33.868465423583984,220.0
343359,230432928.66286978,8971.490234375,33.86067199707031,140.0
343360,230433028.66204953,8939.5380859375,33.86550521850586,100.0
