,time_s,flux,flux_err,delta_t
286363,229173935.29973227,7681.90087890625,32.06735610961914,819.99
286364,229173955.29959753,7796.55078125,32.194149017333984,20.0
286365,229173975.2994628,7777.12353515625,32.19014358520508,20.0
286366,229173995.29932815,7892.517578125,32.294254302978516,20.0
286367,229174015.2991985,7830.7763671875,32.21026611328125,20.0
286368,229174035.2990638,7933.93701171875,32.29044723510742,20.0
286369,229174055.29892915,7805.53125,32.218048095703125,20.0
286370,229174075.29879445,7840.3251953125,32.224674224853516,20.0
286371,229174095.2986597,7818.314453125,32.208614349365234,20.0
286372,229174115.29852504,7854.91064453125,32.235435485839844,20.0
286373,229174135.29839033,7854.31591796875,32.25407028198242,20.0
286374,229174155.29826072,7884.65771484375,32.26218795776367,20.0
286375,229174175.29812607,7802.1171875,32.18338394165039,20.0
286376,229174195.2979914,7821.37939453125,32.21470260620117,20.0
286377,229174215.2978567,7769.1005859375,32.170772552490234,20.0
286378,229174235.29772204,7865.5458984375,32.261260986328125,20.0
286379,229174255.2975874,7830.20654296875,32.22107696533203,20.0
286380,229174275.2974577,7691.7802734375,32.129737854003906,20.0
286381,229174295.29732305,7925.10400390625,32.27573776245117,20.0
286382,229174315.2971884,7824.52392578125,32.24380111694336,20.0
286383,229174335.2970537,7823.87646484375,32.206058502197266,20.0
286384,229174355.29691896,7784.29150390625,32.1655387878418,20.0
286385,229174375.29678428,7781.12451171875,32.1636962890625,20.0
286386,229174395.2966546,7893.3505859375,32.27952194213867,20.0
286387,229174415.29651996,7872.98291015625,32.20724868774414,20.0
286388,229174435.29638532,7882.287109375,32.22098922729492,20.0
286389,229174455.29625055,7773.0966796875,32.17675018310547,20.0
286390,229174475.29611582,7866.4892578125,32.22968292236328,20.0
286391,229174495.29598114,7754.89599609375,32.16604995727539,20.0
286392,229174515.29585153,7906.67041015625,32.25795364379883,20.0
286393,229174535.29571688,7814.0869140625,32.17975997924805,20.0
286394,229174555.29558218,7862.27587890625,32.21945571899414,20.0
286395,229174575.29544747,7968.96240234375,32.29150390625,20.0
286396,229174595.29531273,7786.74658203125,32.1751708984375,20.0
286397,229174615.29517806,7826.61376953125,32.21159744262695,20.0
286398,229174635.29504842,7910.33544921875,32.28682327270508,20.0
