,time_s,flux,flux_err,delta_t
342848,230412988.82911715,8882.625,33.911746978759766,939.99
342849,230413008.82894713,8914.2568359375,33.95968246459961,20.0
342850,230413028.82877702,8953.35546875,34.061859130859375,20.0
342851,230413048.82860693,9051.84375,34.014739990234375,20.0
342852,230413068.82843694,9000.03515625,34.362667083740234,20.0
342853,230413088.82826927,8993.3876953125,33.987266540527344,20.0
342854,230413108.82809928,9004.5791015625,34.00541687011719,20.0
342855,230413128.82792917,9020.8984375,34.00056838989258,20.0
342856,230413148.8277591,9059.7060546875,34.051231384277344,20.0
342857,230413168.82758904,9043.4111328125,34.03913497924805,20.0
342858,230413188.82742152,8916.296875,33.97967529296875,20.0
342859,230413208.82725137,8957.1767578125,33.99007034301758,20.0
342860,230413248.8269113,9117.0068359375,34.09169387817383,40.0
342861,230413268.82674116,8975.1826171875,34.01959991455078,20.0
342862,230413288.82657364,8956.0859375,33.974613189697266,20.0
342863,230413308.8264036,9007.0146484375,33.98886489868164,20.0
342864,230413328.8262335,9004.58203125,34.033023834228516,20.0
342865,230413348.8260634,9042.390625,34.048194885253906,20.0
342866,230413368.8258959,8963.02734375,33.98222351074219,20.0
342867,230413388.82572573,8884.640625,33.92400360107422,20.0
342868,230413408.82555574,8909.8779296875,33.97041320800781,20.0
342869,230413428.82538816,9019.29296875,34.0029182434082,20.0
342870,230413448.82521808,9148.115234375,34.1107063293457,20.0
342871,230413468.825048,8919.537109375,33.92001724243164,20.0
342872,230413528.82454032,8965.0849609375,33.94117736816406,60.0
342873,230413548.82437024,8929.2822265625,34.00397872924805,20.0
342874,230413568.82420015,9061.380859375,34.04584884643555,20.0
342875,230413588.8240326,9103.865234375,34.06999969482422,20.0
342876,230413608.82386255,8995.314453125,34.02728271484375,20.0
342877,230413628.82369247,8977.017578125,33.989990234375,20.0
342878,230413648.8235224,9042.115234375,34.04090881347656,20.0
342879,230413668.82335484,8984.5830078125,34.028812408447266,20.0
342880,230413688.82318473,8913.9794921875,33.99060821533203,20.0
342881,230413708.8230147,9024.693359375,34.030208587646484,20.0
342882,230413728.82284462,9055.2080078125,34.059139251708984,20.0
342883,230413748.82267705,8938.70703125,33.94684600830078,20.0
342884,230413768.82250696,8939.765625,33.96498489379883,20.0
342885,230413788.82233697,8984.849609375,34.00825119018555,20.0
342886,230413808.82216683,9037.58203125,34.049320220947266,20.0
342887,230413828.82199922,8961.3427734375,34.00489044189453,20.0
342888,230413848.82182917,8944.9580078125,33.986061096191406,20.0
342889,230413868.82165912,8956.9677734375,33.985164642333984,20.0
342890,230413888.82149154,8992.71875,34.02417755126953,20.0
342891,230413908.82132146,8936.0654296875,33.968055725097656,20.0
342892,230414048.82013604,8980.9677734375,34.06937789916992,140.0
342893,230414068.81996843,9019.2802734375,34.04114532470703,20.0
342894,230414088.81979838,8986.6337890625,34.01204299926758,20.0
342895,230414108.8196283,8908.52734375,33.95950698852539,20.0
342896,230414128.81946072,9049.91015625,34.066776275634766,20.0
342897,230414148.81929067,8903.7607421875,33.98137283325195,20.0
342898,230414168.81912062,9021.9453125,34.05564880371094,20.0
342899,230414188.81895304,8956.869140625,34.01898193359375,20.0
342900,230414208.81878296,8990.6474609375,34.02947998046875,20.0
342901,230414228.8186129,8937.41796875,33.964996337890625,20.0
342902,230414328.8177677,8994.5654296875,33.987762451171875,100.0
342903,230414348.81759763,9104.0234375,34.08924865722656,20.0
