,time_s,flux,flux_err,delta_t
745437,239319211.05700248,7665.68505859375,23.42129135131836,79419.81
745438,239319231.05677196,7672.30810546875,23.429044723510742,20.0
745439,239319251.05653894,7724.90625,23.482839584350586,20.0
745440,239319271.05630592,7677.5205078125,23.428428649902344,20.0
745441,239319291.0560729,7678.35205078125,23.413860321044922,20.0
745442,239319311.05583984,7636.23486328125,23.368282318115234,20.0
745443,239319331.05560932,7815.76318359375,23.562665939331055,20.0
745444,239319351.05537638,7748.5068359375,23.491350173950195,20.0
745445,239319371.05514336,7641.6767578125,23.4127254486084,20.0
745446,239319391.05491033,7630.62890625,23.40984535217285,20.0
745447,239319411.05467734,7748.76806640625,23.518991470336914,20.0
745448,239319431.05444682,7700.802734375,23.434791564941406,20.0
745449,239319451.05421373,7711.748046875,23.466405868530273,20.0
745450,239319471.0539808,7705.0,23.459087371826172,20.0
745451,239319491.05374777,7753.5029296875,23.514923095703125,20.0
745452,239319511.05351472,7701.51904296875,23.43845558166504,20.0
745453,239319531.05328426,7686.09521484375,23.448915481567383,20.0
745454,239319551.05305123,7722.41943359375,23.475238800048828,20.0
745455,239319571.05281812,7713.26611328125,23.455711364746094,20.0
745456,239319591.0525851,7736.75048828125,23.484148025512695,20.0
745457,239319611.05235204,7737.8701171875,23.55507469177246,20.0
745458,239319631.05211902,7634.37255859375,23.393848419189453,20.0
745459,239319651.05188602,7800.40185546875,23.553890228271484,20.0
745460,239319671.051653,7723.61328125,23.503244400024414,20.0
745461,239319691.05141997,7732.0185546875,23.483200073242188,20.0
745462,239319711.051187,7579.19677734375,23.296199798583984,20.0
745463,239319731.05095646,7655.7109375,23.394691467285156,20.0
745464,239319751.05072343,7703.99072265625,23.463586807250977,20.0
745465,239319771.05049044,7716.90087890625,23.458824157714844,20.0
745466,239319791.0502574,7662.396484375,23.43668556213379,20.0
745467,239319811.0500244,7697.39404296875,23.430492401123047,20.0
745468,239319831.04979137,7739.18701171875,23.486724853515625,20.0
745469,239319851.0495583,7649.79150390625,23.427473068237305,20.0
745470,239319871.04932538,7685.01171875,23.430376052856445,20.0
745471,239319891.0490923,7738.01123046875,23.489864349365234,20.0
745472,239319911.04885927,7673.05859375,23.42047691345215,20.0
745473,239319931.04862624,7712.3603515625,23.472736358642578,20.0
745474,239319951.04839316,7753.86669921875,23.513370513916016,20.0
745475,239319971.04816014,7687.76416015625,23.436119079589844,20.0
745476,239319991.0479296,7666.673828125,23.403793334960938,20.0
745477,239320011.0476966,7686.01025390625,23.438539505004883,20.0
745478,239320031.04746357,7656.6787109375,23.40522575378418,20.0
745479,239320051.0472306,7709.88232421875,23.42790985107422,20.0
745480,239320071.04699758,7769.8759765625,23.538496017456055,20.0
745481,239320091.04676455,7725.685546875,23.46171760559082,20.0
745482,239320111.04653156,7668.966796875,23.421056747436523,20.0
745483,239320131.04629853,7678.35205078125,23.44785499572754,20.0
745484,239320151.04606545,7663.4453125,23.41175651550293,20.0
745485,239320171.0458325,7682.7763671875,23.431880950927734,20.0
745486,239320191.0455995,7703.03369140625,23.433320999145508,20.0
745487,239320211.04536644,7697.791015625,23.453411102294922,20.0
745488,239320231.04513347,7691.55126953125,23.42792510986328,20.0
745489,239320251.04490042,7735.86083984375,23.498319625854492,20.0
745490,239320271.04466736,7759.0546875,23.47343635559082,20.0
745491,239320291.0444344,7685.953125,23.458799362182617,20.0
745492,239320311.04420128,7731.29443359375,23.468835830688477,20.0
745493,239320331.04396823,7652.67919921875,23.40350341796875,20.0
745494,239320351.04373524,7639.83447265625,23.35845375061035,20.0
745495,239320371.0435022,7747.8525390625,23.54045295715332,20.0
745496,239320391.0432692,7798.0830078125,23.5578556060791,20.0
745497,239320411.04303622,7739.99365234375,23.4986572265625,20.0
745498,239320431.04280317,7749.93212890625,23.515012741088867,20.0
745499,239320451.0425701,7635.18798828125,23.387161254882812,20.0
745500,239320471.04233712,7613.548828125,23.354944229125977,20.0
745501,239320491.0421041,7680.84130859375,23.442676544189453,20.0
745502,239320511.04187107,7755.65185546875,23.504919052124023,20.0
