,time_s,flux,flux_err,delta_t
838799,241300400.28796318,7462.8134765625,30.835617065429688,920.0
838800,241300520.2877218,7419.94482421875,30.821096420288086,120.0
838801,241300560.28764296,7477.86376953125,30.868825912475586,40.0
838802,241300580.28760353,7478.0478515625,30.846046447753906,20.0
838803,241300600.28756416,7575.580078125,30.923458099365234,20.0
838804,241300620.28752473,7514.19287109375,30.87653350830078,20.0
838805,241300640.28748533,7402.30908203125,30.820056915283203,20.0
838806,241300660.28744593,7389.78515625,30.779890060424805,20.0
838807,241300680.2874065,7479.14599609375,30.843101501464844,20.0
838808,241300840.28708637,7509.99609375,30.8817081451416,160.0
838809,241301400.28597304,7374.2236328125,30.817337036132812,560.0
838810,241301440.2858942,7426.08203125,30.847749710083008,40.0
838811,241301560.28565785,7539.56689453125,30.930940628051758,120.0
838812,241301640.28549528,7460.05224609375,30.866100311279297,80.0
838813,241301680.28541645,7456.46875,30.855993270874023,40.0
838814,241301700.2853771,7441.6435546875,30.85653305053711,20.0
838815,241301720.2853377,7551.09521484375,30.90871810913086,20.0
838816,241301780.2852195,7386.47265625,30.83194923400879,60.0
838817,241301820.2851406,7508.56787109375,30.915021896362305,40.0
838818,241301840.28510118,7493.83203125,30.872661590576172,20.0
838819,241301880.2850224,7510.33447265625,30.919178009033203,40.0
838820,241301900.284983,7552.322265625,30.930335998535156,20.0
838821,241301920.28493857,7466.61474609375,30.8770809173584,20.0
838822,241301940.2848992,7445.263671875,30.84476089477539,20.0
838823,241301960.28485978,7411.37060546875,30.858165740966797,20.0
838824,241301980.28482038,7442.365234375,30.85686492919922,20.0
838825,241302000.28478104,7446.8505859375,30.85594367980957,20.0
838826,241302020.2847416,7429.169921875,30.867033004760742,20.0
838827,241302040.28470218,7434.56298828125,30.84947967529297,20.0
838828,241302060.28466278,7435.5712890625,30.86269760131836,20.0
838829,241302080.28462338,7371.34716796875,30.793548583984375,20.0
838830,241302100.28458402,7548.89306640625,30.92512321472168,20.0
838831,241302120.2845446,7477.32568359375,30.864526748657227,20.0
838832,241302140.2845052,7531.54345703125,30.90656089782715,20.0
838833,241302160.28446585,7430.6044921875,30.856464385986328,20.0
838834,241302180.28442642,7353.888671875,30.79876136779785,20.0
838835,241302200.28438696,7459.474609375,30.867746353149414,20.0
838836,241302220.28434253,7465.4677734375,30.89792251586914,20.0
838837,241302240.28430313,7459.0087890625,30.888322830200195,20.0
838838,241302260.2842637,7447.89306640625,30.890602111816406,20.0
838839,241302280.2842243,7488.85498046875,30.910905838012695,20.0
838840,241302300.2841849,7504.58984375,30.91855812072754,20.0
838841,241302320.28414547,7469.13427734375,30.892555236816406,20.0
838842,241302340.28410617,7426.69189453125,30.86327362060547,20.0
838843,241302360.28406674,7548.38525390625,30.940736770629883,20.0
838844,241302380.28402734,7407.74951171875,30.842275619506836,20.0
838845,241302400.28398797,7424.76416015625,30.827865600585938,20.0
838846,241302420.28394857,7476.3525390625,30.892093658447266,20.0
838847,241302440.2839091,7436.7734375,30.842451095581055,20.0
838848,241302460.28386977,7498.9931640625,30.939355850219727,20.0
838849,241302480.28383037,7438.01611328125,30.83331871032715,20.0
838850,241302500.28379098,7453.34814453125,30.88481903076172,20.0
838851,241302520.2837516,7373.13623046875,30.786909103393555,20.0
838852,241302540.28371218,7540.97607421875,30.940492630004883,20.0
838853,241302560.2836677,7456.58837890625,30.883583068847656,20.0
838854,241302580.28362837,7443.4775390625,30.848838806152344,20.0
838855,241302600.2835889,7423.384765625,30.811363220214844,20.0
838856,241302620.28354946,7507.0029296875,30.934396743774414,20.0
838857,241302640.2835101,7533.73583984375,30.932823181152344,20.0
838858,241302660.28347066,7435.37939453125,30.876203536987305,20.0
838859,241302680.28343126,7495.9658203125,30.880271911621094,20.0
838860,241302700.28339186,7451.6572265625,30.888017654418945,20.0
838861,241302720.28335243,7568.56396484375,30.97835350036621,20.0
838862,241302740.28331307,7543.57470703125,30.92967987060547,20.0
838863,241302760.28327367,7468.07861328125,30.879026412963867,20.0
838864,241302780.28323427,7283.97412109375,30.715473175048828,20.0
838865,241302800.2831949,7490.93115234375,30.860496520996094,20.0
838866,241302820.28315547,7370.18408203125,30.821983337402344,20.0
838867,241302840.28311607,7465.763671875,30.854461669921875,20.0
838868,241302860.28307673,7504.2890625,30.9127254486084,20.0
838869,241302880.2830373,7507.51904296875,30.902429580688477,20.0
838870,241302900.28299287,7402.640625,30.7965087890625,20.0
838871,241302920.2829535,7501.46142578125,30.894121170043945,20.0
838872,241302940.28291407,7461.14599609375,30.910552978515625,20.0
838873,241302960.28287467,7472.685546875,30.892210006713867,20.0
838874,241302980.28283533,7476.6904296875,30.922941207885742,20.0
838875,241303000.28279594,7407.224609375,30.849279403686523,20.0
838876,241303020.28275645,7448.32568359375,30.9049015045166,20.0
838877,241303040.28271705,7428.71630859375,30.854507446289062,20.0
838878,241303060.28267762,7454.14697265625,30.857900619506836,20.0
838879,241303080.28263822,7500.67138671875,30.92980194091797,20.0
838880,241303100.28259882,7506.55615234375,30.922460556030273,20.0
838881,241303120.2825594,7521.93017578125,30.889698028564453,20.0
838882,241303140.28252,7330.40625,30.709083557128906,20.0
838883,241303160.28248066,7448.23388671875,30.87161636352539,20.0
838884,241303180.28244126,7516.501953125,30.924020767211914,20.0
838885,241303200.28240186,7555.00634765625,30.971834182739258,20.0
838886,241303220.2823625,7415.91943359375,30.841991424560547,20.0
838887,241303240.2823231,7444.791015625,30.85974884033203,20.0
838888,241303260.2822786,7482.34619140625,30.940786361694336,20.0
838889,241303280.28223926,7480.271484375,30.89657211303711,20.0
