,time_s,flux,flux_err,delta_t
458191,233033207.97795373,9374.3603515625,30.697416305541992,719.99
458192,233033227.97777617,9456.1943359375,30.73082160949707,20.0
458193,233033247.97759974,9314.6396484375,30.652305603027344,20.0
458194,233033267.97742218,9298.0380859375,30.632158279418945,20.0
458195,233033287.9772458,9260.541015625,30.613313674926758,20.0
458196,233033307.97706944,9353.8828125,30.652551651000977,20.0
458197,233033327.97689185,9292.27734375,30.61111831665039,20.0
458198,233033347.9767155,9290.5224609375,30.6185359954834,20.0
458199,233033367.97653782,9333.7783203125,30.638282775878906,20.0
458200,233033387.9763615,9285.8798828125,30.591690063476562,20.0
458201,233033407.97618386,9336.888671875,30.65949058532715,20.0
458202,233033427.9760075,9339.7861328125,30.678024291992188,20.0
458203,233033447.9758299,9333.8623046875,30.6608943939209,20.0
458204,233033467.97565356,9332.6337890625,30.653982162475586,20.0
458205,233033487.97547594,9238.9248046875,30.591350555419922,20.0
458206,233033507.97529957,9236.5478515625,30.625625610351562,20.0
458207,233033527.97512323,9428.6337890625,30.74472427368164,20.0
458208,233033547.97494555,9296.4892578125,30.621004104614258,20.0
458209,233033567.97476926,9355.8837890625,30.696836471557617,20.0
458210,233033587.97459164,9441.5263671875,30.73166275024414,20.0
458211,233033607.97441524,9365.87890625,30.630237579345703,20.0
458212,233033627.97423762,9289.3466796875,30.626205444335938,20.0
458213,233033647.97406134,9325.0703125,30.633066177368164,20.0
458214,233033667.9738849,9375.6220703125,30.6959171295166,20.0
458215,233033687.97370732,9330.0712890625,30.640213012695312,20.0
458216,233033707.97353095,9222.376953125,30.564666748046875,20.0
458217,233033727.97335333,9255.78125,30.599306106567383,20.0
458218,233033747.973177,9449.306640625,30.722366333007812,20.0
458219,233033767.9729994,9278.0322265625,30.5999813079834,20.0
458220,233033787.97282302,9304.58203125,30.633665084838867,20.0
458221,233033807.9726453,9301.5810546875,30.648874282836914,20.0
458222,233033827.97246894,9298.7421875,30.64501190185547,20.0
458223,233033847.97229257,9255.7666015625,30.59762954711914,20.0
458224,233033867.97211492,9292.8984375,30.596933364868164,20.0
458225,233033887.97193864,9294.9189453125,31.186317443847656,20.0
458226,233033907.97176093,9252.3505859375,30.61883544921875,20.0
458227,233033927.97158462,9358.3916015625,30.84099006652832,20.0
458228,233033947.971407,9329.5703125,30.643516540527344,20.0
458229,233033967.97123063,9236.017578125,30.555240631103516,20.0
458230,233033987.97105303,9245.515625,30.57244110107422,20.0
458231,233034007.9708767,9270.8232421875,30.592851638793945,20.0
458232,233034027.9707003,9345.046875,30.654010772705078,20.0
458233,233034047.9705227,9274.1142578125,30.57766342163086,20.0
458234,233034067.97034636,9394.2705078125,30.702983856201172,20.0
458235,233034087.97016993,9378.6259765625,30.64565086364746,20.0
458236,233034107.96999237,9293.69140625,30.626535415649414,20.0
458237,233034127.96981603,9386.73046875,30.66904067993164,20.0
458238,233034147.96963838,9339.2529296875,30.64504623413086,20.0
458239,233034167.969462,9299.900390625,30.612642288208008,20.0
458240,233034187.96928567,9386.4326171875,30.689115524291992,20.0
458241,233034207.96910802,9366.486328125,30.678756713867188,20.0
458242,233034227.96893165,9227.6064453125,30.537588119506836,20.0
458243,233034247.96875405,9373.8896484375,30.704099655151367,20.0
458244,233034267.9685777,9356.7802734375,30.657360076904297,20.0
458245,233034287.96840128,9370.7177734375,30.701932907104492,20.0
458246,233034307.9682237,9286.908203125,30.616201400756836,20.0
458247,233034347.9678697,9381.333984375,30.662811279296875,40.0
458248,233034367.96769336,9152.564453125,30.485620498657227,20.0
458249,233034387.96751702,9249.6484375,30.598255157470703,20.0
458250,233034407.9673394,9365.181640625,30.732717514038086,20.0
458251,233034427.96716303,9363.40234375,30.646230697631836,20.0
458252,233034447.96698546,9399.3984375,30.711200714111328,20.0
