,time_s,flux,flux_err,delta_t
1223632,252025209.83469647,7912.11083984375,22.91851806640625,18560.19
1223633,252025229.8349016,7865.25634765625,22.862131118774414,20.0
1223634,252025249.83510616,7920.8466796875,22.926820755004883,20.0
1223635,252025269.83531144,7896.72119140625,22.91697120666504,20.0
1223636,252025289.83551607,7936.42822265625,22.94891929626465,20.0
1223637,252025309.83572125,7905.55078125,22.915063858032227,20.0
1223638,252025329.83592576,7924.9580078125,22.95574378967285,20.0
1223639,252025349.83613098,7875.57373046875,23.074478149414062,20.0
1223640,252025369.8363362,7932.36962890625,22.955848693847656,20.0
1223641,252025389.8365408,7922.43994140625,22.926349639892578,20.0
1223642,252025409.8367461,7875.8681640625,22.88877296447754,20.0
1223643,252025429.83695072,7903.0556640625,22.891986846923828,20.0
1223644,252025449.8371559,7810.98876953125,22.838035583496094,20.0
1223645,252025469.83736044,7930.68115234375,22.945287704467773,20.0
1223646,252025489.83756566,7949.8349609375,22.96497917175293,20.0
1223647,252025509.83777025,7897.42919921875,22.929052352905273,20.0
1223648,252025529.83797544,7928.4619140625,22.932804107666016,20.0
1223649,252025549.83818007,7878.162109375,22.898876190185547,20.0
1223650,252025569.83838525,7898.3916015625,22.91751480102539,20.0
1223651,252025589.83859047,7915.818359375,22.924365997314453,20.0
1223652,252025609.838795,7882.74853515625,22.88892936706543,20.0
1223653,252025629.8390002,7874.06982421875,22.88829231262207,20.0
1223654,252025649.83920485,7937.0185546875,22.9520263671875,20.0
1223655,252025669.83941007,7943.4912109375,22.958465576171875,20.0
1223656,252025689.83961463,7922.92138671875,22.95408821105957,20.0
1223657,252025709.83981982,7910.12451171875,22.935882568359375,20.0
1223658,252025729.84002498,7933.51953125,22.95865821838379,20.0
1223659,252025749.84022957,7870.81982421875,22.896799087524414,20.0
1223660,252025769.84043482,7902.8525390625,22.921245574951172,20.0
1223661,252025789.84063944,7926.43994140625,22.9505558013916,20.0
1223662,252025809.84084463,7892.310546875,22.89957618713379,20.0
1223663,252025829.84104925,7964.9638671875,22.97935676574707,20.0
1223664,252025849.8412545,7918.84130859375,22.925186157226562,20.0
1223665,252025869.84145966,7850.41650390625,22.856569290161133,20.0
1223666,252025889.84166428,7919.6181640625,22.909122467041016,20.0
1223667,252025909.84186953,7900.80908203125,22.914134979248047,20.0
1223668,252025929.84207413,7871.5595703125,22.90555763244629,20.0
1223669,252025949.8422793,7951.283203125,22.953683853149414,20.0
1223670,252025969.84248447,7920.22412109375,23.099609375,20.0
1223671,252025989.84268904,7851.1640625,22.847036361694336,20.0
1223672,252026009.84289426,7897.31298828125,22.902070999145508,20.0
1223673,252026029.84309956,7872.46533203125,22.888626098632812,20.0
1223674,252026049.84330407,7976.02734375,22.99278450012207,20.0
1223675,252026069.8435093,7894.02392578125,22.91039276123047,20.0
1223676,252026089.84371385,7906.06787109375,22.920801162719727,20.0
1223677,252026109.84391904,7852.09375,22.835617065429688,20.0
1223678,252026129.8441242,7892.541015625,22.888153076171875,20.0
1223679,252026149.84432882,7980.81201171875,22.99973487854004,20.0
1223680,252026169.84453407,7941.07470703125,22.948314666748047,20.0
1223681,252026189.8447393,7878.798828125,22.884048461914062,20.0
1223682,252026209.84494382,7919.3623046875,22.94841194152832,20.0
1223683,252026229.845149,7918.845703125,22.928264617919922,20.0
1223684,252026249.84535426,7933.83544921875,22.94402503967285,20.0
1223685,252026269.84555897,7936.119140625,22.937480926513672,20.0
1223686,252026289.84576416,7893.3466796875,22.909339904785156,20.0
1223687,252026309.84596875,7864.61328125,22.854860305786133,20.0
1223688,252026329.84617397,7897.12109375,22.915393829345703,20.0
