,time_s,flux,flux_err,delta_t
117720,209087016.72356328,8800.296875,26.09943199157715,98019.18
117721,209087036.72340265,8767.298828125,26.00592803955078,20.0
117722,209087056.72324198,8846.8544921875,26.097736358642578,20.0
117723,209087076.72307634,8697.0908203125,25.910505294799805,20.0
117724,209087096.72291568,8787.9951171875,26.0590763092041,20.0
117725,209087116.722755,8786.3544921875,26.019182205200195,20.0
117726,209087136.72259432,8846.615234375,26.058195114135742,20.0
117727,209087156.7224336,8801.126953125,26.01268196105957,20.0
117728,209087176.72226793,8773.07421875,26.019927978515625,20.0
117729,209087196.7221073,8819.9013671875,26.044076919555664,20.0
117730,209087216.72194663,8704.7578125,25.95508575439453,20.0
117731,209087236.72178596,8806.7216796875,25.99956703186035,20.0
117732,209087256.72162536,8863.154296875,26.093765258789062,20.0
117733,209087276.7214647,8758.55859375,26.00090789794922,20.0
117734,209087296.721299,8805.5615234375,26.03818702697754,20.0
117735,209087316.72113833,8808.6953125,26.052276611328125,20.0
117736,209087336.7209776,8777.71484375,26.00787925720215,20.0
117737,209087356.72081694,8747.6337890625,25.98979949951172,20.0
117738,209087376.72065628,8832.49609375,26.081851959228516,20.0
117739,209087396.72049564,8779.966796875,26.00019645690918,20.0
117740,209087416.72032994,8826.0830078125,26.04084587097168,20.0
117741,209087436.72016928,8817.193359375,26.04698944091797,20.0
117742,209087456.72000867,8735.4072265625,25.971845626831055,20.0
117743,209087476.719848,8853.00390625,26.057785034179688,20.0
117744,209087496.71968734,8776.9384765625,26.023513793945312,20.0
117745,209087516.71952665,8853.376953125,26.08293342590332,20.0
117746,209087536.7193609,8782.8564453125,26.012434005737305,20.0
117747,209087556.71920028,8776.568359375,25.995433807373047,20.0
117748,209087576.71903962,8752.6025390625,25.983407974243164,20.0
117749,209087596.71887895,8850.3349609375,26.0946044921875,20.0
117750,209087616.7187183,8719.603515625,25.937044143676758,20.0
117751,209087636.7185577,8766.0654296875,26.023193359375,20.0
117752,209087656.71839702,8800.9423828125,26.02252960205078,20.0
117753,209087676.71823132,8862.9833984375,26.09443473815918,20.0
117754,209087696.7180707,8747.42578125,25.99407386779785,20.0
117755,209087716.71791002,8805.8623046875,26.073352813720703,20.0
117756,209087736.71774936,8849.287109375,26.086915969848633,20.0
117757,209087756.71758875,8743.87109375,26.00809097290039,20.0
117758,209087776.7174281,8797.6630859375,26.079246520996094,20.0
117759,209087796.71726742,8781.2314453125,26.013187408447266,20.0
117760,209087816.71710673,8890.0380859375,26.11896324157715,20.0
117761,209087836.716941,8746.1396484375,25.95489501953125,20.0
117762,209087856.71678033,8811.70703125,26.048919677734375,20.0
117763,209087876.7166197,8905.03125,26.124168395996094,20.0
117764,209087896.71645898,8811.412109375,26.051305770874023,20.0
117765,209087916.71629825,8764.36328125,26.010698318481445,20.0
117766,209087936.71613765,8873.37890625,26.1209659576416,20.0
117767,209087956.71597698,8797.3525390625,26.044322967529297,20.0
117768,209087976.71581632,8770.2080078125,25.98984146118164,20.0
117769,209087996.71565565,8840.8037109375,26.060646057128906,20.0
117770,209088016.71549,8778.154296875,26.030733108520508,20.0
117771,209088036.71532935,8779.033203125,26.045255661010742,20.0
117772,209088056.71516868,8774.2607421875,26.009845733642578,20.0
117773,209088076.71500805,8722.30859375,25.9973201751709,20.0
117774,209088096.7148474,8843.8525390625,26.433164596557617,20.0
117775,209088116.71468672,8759.705078125,26.040149688720703,20.0
117776,209088136.71452612,8874.7421875,26.104251861572266,20.0
117777,209088156.71436545,8739.8203125,26.011743545532227,20.0
117778,209088176.7142048,8737.3798828125,26.003698348999023,20.0
117779,209088196.71404418,8798.861328125,26.026485443115234,20.0
117780,209088216.71388352,8865.8818359375,26.115694046020508,20.0
117781,209088236.71371782,8734.4912109375,25.992692947387695,20.0
117782,209088256.71355718,8784.4921875,26.039777755737305,20.0
117783,209088276.71339652,8859.375,26.116416931152344,20.0
117784,209088296.71323583,8810.802734375,26.076311111450195,20.0
117785,209088316.71307504,8796.4990234375,26.03521156311035,20.0
117786,209088336.71291435,8687.185546875,25.968353271484375,20.0
117787,209088356.71275368,8885.00390625,26.1059513092041,20.0
117788,209088376.71259302,8783.2470703125,26.085405349731445,20.0
117789,209088396.7124324,8758.9287109375,26.02589225769043,20.0
117790,209088416.71227175,8769.255859375,26.052120208740234,20.0
117791,209088436.7121111,8715.84765625,25.968616485595703,20.0
117792,209088456.71195042,8847.345703125,26.093740463256836,20.0
117793,209088476.7117898,8798.9501953125,26.08754539489746,20.0
117794,209088496.71162912,8737.041015625,25.98208999633789,20.0
117795,209088516.7114685,8866.017578125,26.102569580078125,20.0
117796,209088536.71130282,8775.6103515625,25.995988845825195,20.0
117797,209088556.71114215,8812.625,26.058225631713867,20.0
117798,209088576.71098155,8864.2890625,26.13697052001953,20.0
117799,209088596.71082088,8830.314453125,26.08330535888672,20.0
117800,209088616.71066022,8774.9736328125,26.033796310424805,20.0
117801,209088636.71049955,8757.3291015625,26.005735397338867,20.0
117802,209088656.71033892,8763.0595703125,26.051382064819336,20.0
117803,209088676.7101782,8820.0166015625,26.083385467529297,20.0
117804,209088696.7100175,8781.033203125,26.03919219970703,20.0
117805,209088716.70985687,8751.814453125,26.029891967773438,20.0
117806,209088736.7096962,8789.849609375,26.34135627746582,20.0
117807,209088756.70953554,8807.07421875,26.087690353393555,20.0
117808,209088776.70937487,8853.5595703125,26.074819564819336,20.0
117809,209088796.70921427,8809.6162109375,26.10301399230957,20.0
117810,209088816.70905358,8751.98828125,26.01978302001953,20.0
117811,209088836.70889282,8772.0859375,26.048503875732422,20.0
117812,209088856.70873216,8864.4482421875,26.149871826171875,20.0
117813,209088876.70857152,8783.87109375,26.02792739868164,20.0
117814,209088896.7084109,8833.5634765625,26.070005416870117,20.0
117815,209088916.70825022,8713.0,25.984487533569336,20.0
117816,209088936.7080896,8818.052734375,26.122756958007812,20.0
117817,209088956.70792896,8740.189453125,26.017419815063477,20.0
117818,209088976.7077683,8859.0263671875,26.102489471435547,20.0
