,time_s,flux,flux_err,delta_t
286947,229189315.19838643,7845.904296875,32.004798889160156,2679.98
286948,229189555.19683564,7803.98193359375,31.971101760864258,240.0
286949,229189755.1955391,7800.4033203125,31.994384765625,200.0
286950,229189935.19437215,7882.67138671875,32.01546096801758,180.0
286951,229189955.19424248,7907.77392578125,32.013397216796875,20.0
286952,229190035.1937238,7777.60791015625,31.942588806152344,80.0
286953,229190055.1935942,7876.912109375,32.01092529296875,20.0
286954,229190155.19295087,7621.31005859375,31.84200668334961,100.0
286955,229190355.19165435,7749.97705078125,31.901241302490234,200.0
286956,229190475.19088155,7838.7490234375,31.98871612548828,120.0
286957,229190495.19075194,7891.44970703125,32.042564392089844,20.0
