,time_s,flux,flux_err,delta_t
396878,231655739.89287674,8833.4892578125,32.17095184326172,779.99
396879,231655759.89269418,8919.2412109375,32.237876892089844,20.0
396880,231655799.89232382,9009.484375,32.31031799316406,40.0
396881,231655819.89213863,8902.2060546875,32.20535659790039,20.0
396882,231655839.89195597,8910.9765625,32.23290252685547,20.0
396883,231655859.89177084,8873.7685546875,32.18199920654297,20.0
396884,231655879.8915857,9141.8818359375,32.863037109375,20.0
396885,231655899.89140055,8855.8603515625,32.171653747558594,20.0
396886,231655919.8912179,8976.59375,32.31204605102539,20.0
396887,231655939.89103273,8956.6337890625,32.26350021362305,20.0
396888,231655959.89084753,8847.654296875,32.18449020385742,20.0
396889,231655979.89066494,8891.916015625,32.22597885131836,20.0
396890,231655999.89047977,9022.0322265625,32.31285858154297,20.0
396891,231656019.89029458,8944.8349609375,32.25777053833008,20.0
396892,231656039.89010942,9006.7607421875,32.32106399536133,20.0
396893,231656059.88992682,8990.748046875,32.266136169433594,20.0
396894,231656079.88974163,8865.8330078125,32.193115234375,20.0
396895,231656099.8895565,8951.587890625,32.240692138671875,20.0
396896,231656119.88937384,8910.853515625,32.24495315551758,20.0
396897,231656139.88918865,8954.29296875,32.222076416015625,20.0
396898,231656159.88900352,8991.8095703125,32.25909423828125,20.0
396899,231656179.88881838,8955.462890625,32.25274658203125,20.0
396900,231656199.88863572,8926.7412109375,32.24054718017578,20.0
396901,231656219.88845047,8862.0576171875,32.18516159057617,20.0
396902,231656239.88826537,8896.7705078125,32.19807815551758,20.0
396903,231656259.8880827,8931.9921875,32.2147331237793,20.0
396904,231656279.88789752,8880.8720703125,32.185386657714844,20.0
396905,231656299.88771236,9036.306640625,32.29771041870117,20.0
396906,231656319.8875298,8904.7080078125,32.188411712646484,20.0
396907,231656339.88734457,8884.5615234375,32.18868637084961,20.0
396908,231656359.88715944,8935.6875,32.22013473510742,20.0
396909,231656379.88697425,8975.6064453125,32.21522521972656,20.0
396910,231656399.8867916,8954.896484375,32.22154235839844,20.0
396911,231656419.88660645,8963.046875,32.24809265136719,20.0
396912,231656439.88642132,8916.1943359375,32.22761154174805,20.0
396913,231656459.88623866,8891.2685546875,32.17161560058594,20.0
396914,231656479.88605347,8904.80859375,32.18942642211914,20.0
396915,231656499.88586834,8972.2451171875,32.24976348876953,20.0
396916,231656519.88568565,8804.369140625,32.091651916503906,20.0
396917,231656539.88550055,9071.61328125,32.31095504760742,20.0
396918,231656559.8853154,8872.5390625,32.16928482055664,20.0
396919,231656579.88513273,8971.6142578125,32.223052978515625,20.0
