,time_s,flux,flux_err,delta_t
287934,229223614.98372424,7860.0615234375,30.79037094116211,1479.99
287935,229223634.98360458,7813.39013671875,30.712905883789062,20.0
287936,229223654.98348,7835.27880859375,30.730674743652344,20.0
287937,229223674.98336035,7846.4599609375,30.747299194335938,20.0
287938,229223694.9832408,7890.7392578125,30.77120018005371,20.0
287939,229223714.98312125,7799.14697265625,30.72618293762207,20.0
287940,229223734.98299658,7903.97265625,30.776256561279297,20.0
287941,229223754.98287693,7790.7314453125,30.714332580566406,20.0
287942,229223774.98275733,7810.55078125,30.724498748779297,20.0
287943,229223794.9826327,7776.35400390625,30.692283630371094,20.0
287944,229223814.98251316,8021.9033203125,30.86507797241211,20.0
287945,229223834.9823936,7757.13916015625,30.67403793334961,20.0
287946,229223854.9822739,7819.13525390625,30.698938369750977,20.0
287947,229223874.98214924,7834.85693359375,30.73310089111328,20.0
287948,229223894.98202965,7796.57177734375,30.72866439819336,20.0
287949,229223914.98191008,7830.0869140625,30.717153549194336,20.0
287950,229223934.9817905,7820.419921875,30.759706497192383,20.0
287951,229223954.98166588,7830.71240234375,30.70668601989746,20.0
287952,229223974.98154625,7846.04638671875,30.745073318481445,20.0
287953,229223994.98142663,7770.7392578125,30.671436309814453,20.0
287954,229224014.981307,7742.83935546875,30.630569458007812,20.0
287955,229224034.98118243,7783.0419921875,30.6884765625,20.0
287956,229224054.98106286,7797.39599609375,30.683828353881836,20.0
287957,229224074.98094323,7951.17431640625,30.81901741027832,20.0
287958,229224094.98082358,7724.34912109375,30.625490188598633,20.0
287959,229224114.9806989,7915.921875,30.796173095703125,20.0
287960,229224134.98057935,7810.84765625,30.683013916015625,20.0
287961,229224154.9804598,7832.85693359375,30.695104598999023,20.0
287962,229224174.98034018,7856.70849609375,30.721641540527344,20.0
287963,229224194.98021558,7807.4716796875,30.68509864807129,20.0
287964,229224214.980096,7823.326171875,30.688692092895508,20.0
287965,229224234.97997636,7828.3759765625,30.659521102905273,20.0
287966,229224254.97985673,7820.04736328125,30.687204360961914,20.0
287967,229224274.97973713,7839.54443359375,30.698232650756836,20.0
287968,229224294.9796126,7936.2421875,30.801546096801758,20.0
287969,229224314.97949305,7863.12353515625,30.732177734375,20.0
287970,229224334.97937346,7789.4765625,30.6748046875,20.0
287971,229224354.97925383,7807.04296875,30.639638900756836,20.0
287972,229224374.97912917,7848.82275390625,30.700197219848633,20.0
287973,229224394.9790096,7798.44873046875,30.685821533203125,20.0
287974,229224414.97889003,7833.37353515625,30.680356979370117,20.0
287975,229224434.9787704,7780.2841796875,30.655948638916016,20.0
287976,229224454.9786458,7848.53125,30.714420318603516,20.0
287977,229224474.97852618,7893.8525390625,30.72174644470215,20.0
287978,229224494.97840652,7747.3388671875,30.59621238708496,20.0
287979,229224514.97828695,7847.48583984375,30.659778594970703,20.0
287980,229224534.97816736,7915.3857421875,30.733646392822266,20.0
287981,229224554.97804275,7878.376953125,30.711843490600586,20.0
287982,229224574.97792318,7782.685546875,30.637556076049805,20.0
287983,229224594.97780353,7719.58642578125,30.554290771484375,20.0
287984,229224614.9776839,7847.79736328125,30.727399826049805,20.0
287985,229224634.97755927,7905.75146484375,30.739761352539062,20.0
287986,229224694.97720054,7855.3486328125,30.68490982055664,60.0
287987,229224714.9770809,7778.66552734375,30.608957290649414,20.0
287988,229224734.97695625,7794.515625,30.6173095703125,20.0
287989,229224754.97683665,7826.0908203125,30.68509864807129,20.0
287990,229224894.9759944,7812.78466796875,30.63701629638672,140.0
287991,229224914.97586983,7833.7783203125,30.635631561279297,20.0
287992,229224934.97575024,7864.41455078125,30.668014526367188,20.0
287993,229224954.97563064,7812.38720703125,30.637727737426758,20.0
287994,229225054.97502756,7806.31005859375,30.59214210510254,100.0
287995,229225074.974908,7884.38037109375,30.677776336669922,20.0
287996,229225094.97478837,7806.923828125,30.60527801513672,20.0
287997,229225114.9746637,7794.3505859375,30.62664031982422,20.0
287998,229225134.97454414,7836.73779296875,30.662675857543945,20.0
287999,229225154.97442454,7797.2119140625,30.651369094848633,20.0
288000,229225174.97430494,7847.15576171875,30.639894485473633,20.0
288001,229225194.97418538,7790.6630859375,30.559432983398438,20.0
288002,229225214.9740607,7845.94873046875,30.605073928833008,20.0
288003,229225234.97394106,7856.16943359375,30.615875244140625,20.0
288004,229225254.97382146,7814.787109375,30.581249237060547,20.0
288005,229225274.97370186,7803.43115234375,30.55923080444336,20.0
288006,229225294.9735823,7795.02685546875,30.61285400390625,20.0
288007,229225314.97345772,7788.09716796875,30.548194885253906,20.0
288008,229225334.97333813,7869.16748046875,30.631519317626953,20.0
288009,229225354.97321853,7900.57275390625,30.645387649536133,20.0
288010,229225374.97309896,7809.91650390625,30.592721939086914,20.0
288011,229225394.97297937,7925.27392578125,30.651809692382812,20.0
288012,229225454.97261554,7825.64697265625,30.61984634399414,60.0
288013,229225474.97249588,7788.1337890625,30.586877822875977,20.0
288014,229225494.97237635,7809.0419921875,30.542037963867188,20.0
288015,229225514.97225675,7871.2705078125,30.624679565429688,20.0
