,time_s,flux,flux_err,delta_t
342904,230416248.80155388,9041.49609375,34.05856704711914,1899.98
342905,230416268.80138382,9064.0595703125,34.052528381347656,20.0
342906,230416288.8012163,9004.9189453125,34.035865783691406,20.0
342907,230416308.80104622,8986.9267578125,33.99028396606445,20.0
342908,230416328.80087864,9002.63671875,34.06184768676758,20.0
342909,230416348.8007111,9040.3681640625,34.02389144897461,20.0
342910,230416368.80054098,9056.7861328125,34.0474967956543,20.0
342911,230416388.8003734,8953.314453125,34.001773834228516,20.0
342912,230416408.80020586,8949.9560546875,33.95027542114258,20.0
342913,230416428.80003583,8876.6591796875,33.90275573730469,20.0
342914,230416448.7998682,9043.5087890625,34.03491973876953,20.0
342915,230416468.79969817,9005.564453125,34.030029296875,20.0
342916,230416488.79953063,8956.4072265625,33.98220443725586,20.0
342917,230416508.79936302,9064.3798828125,34.06803512573242,20.0
342918,230416528.79919297,9019.5009765625,34.01955795288086,20.0
342919,230416548.79902545,8909.7998046875,33.98186111450195,20.0
342920,230416568.79885533,9054.2470703125,34.09954071044922,20.0
342921,230416588.7986878,8975.109375,34.01694107055664,20.0
342922,230416608.79852027,8885.251953125,33.942440032958984,20.0
342923,230416628.79835013,8999.0517578125,34.04084014892578,20.0
342924,230416648.7981826,8907.2509765625,33.93008804321289,20.0
342925,230416668.79801252,9016.6767578125,34.04435729980469,20.0
342926,230416688.79784495,8994.5556640625,34.08095932006836,20.0
342927,230416708.7976774,9063.4892578125,34.069114685058594,20.0
342928,230416728.79750738,9118.7841796875,34.20828628540039,20.0
342929,230416748.79733977,8884.41015625,33.92475509643555,20.0
342930,230416768.79716972,9058.845703125,34.08740234375,20.0
342931,230416788.79700214,9034.892578125,34.04423904418945,20.0
342932,230416808.79683456,8979.5087890625,33.98453903198242,20.0
342933,230416828.79666454,8865.236328125,33.8925666809082,20.0
342934,230416848.796497,9045.4296875,34.03949737548828,20.0
342935,230416868.7963294,9037.759765625,34.040889739990234,20.0
342936,230416888.79615933,9052.1318359375,34.06686019897461,20.0
342937,230416908.7959918,9107.8251953125,34.06343460083008,20.0
342938,230416928.79582417,8945.0673828125,33.98147964477539,20.0
342939,230416948.79565418,9018.4091796875,34.034332275390625,20.0
342940,230416968.7954866,8943.6796875,33.974281311035156,20.0
342941,230416988.79531902,8990.96875,34.03044128417969,20.0
342942,230417008.79514894,8989.9619140625,34.02292251586914,20.0
342943,230417028.79498145,8946.046875,34.019718170166016,20.0
342944,230417048.79481384,8961.005859375,34.035579681396484,20.0
342945,230417068.7946438,8999.15625,34.00406265258789,20.0
342946,230417088.7944762,9033.2568359375,34.03110122680664,20.0
342947,230417108.79430863,9019.1279296875,34.05815505981445,20.0
342948,230417128.79413858,8989.42578125,34.00688552856445,20.0
342949,230417148.79397106,8956.3203125,33.998592376708984,20.0
342950,230417168.79380348,8894.0185546875,33.96952438354492,20.0
342951,230417188.7936334,9041.9921875,34.062740325927734,20.0
342952,230417208.79346585,9006.5654296875,34.1663818359375,20.0
342953,230417228.79329824,9017.07421875,34.03057861328125,20.0
342954,230417248.79313076,9054.3623046875,34.06985092163086,20.0
342955,230417268.79296067,9043.98828125,34.06361389160156,20.0
342956,230417288.7927931,8997.7431640625,34.01387023925781,20.0
342957,230417308.79262552,9005.2529296875,34.05965042114258,20.0
342958,230417328.79245552,8965.462890625,34.01242446899414,20.0
342959,230417348.79228786,8859.1884765625,33.94435119628906,20.0
342960,230417368.7921204,9020.6005859375,34.01959228515625,20.0
342961,230417388.79195043,9083.7685546875,34.09981918334961,20.0
342962,230417408.79178283,9048.62109375,34.07126235961914,20.0
342963,230417428.7916153,9031.951171875,34.04502487182617,20.0
