time,flux,flux_err,quality,crArr,flux_with_flares,flareArr
2075.15547674528,98325.015625,73.57816314697266,0.0,0.0,0.7269578199411113,0.0
2075.1557082292497,98398.46875,73.6209487915039,0.0,0.0,0.7608271921425392,0.0
2075.155939713219,98363.9609375,73.61164855957031,0.0,0.0,0.7449801330316803,0.0
2075.1561711971885,98193.484375,73.54676055908203,0.0,0.0,0.6665188360507251,0.0
2075.156402681159,98374.0546875,73.61687469482422,0.0,0.0,0.7497176241129095,0.0
2075.156634165129,98476.453125,73.63851928710938,0.0,0.0,0.7969180652308975,0.0
2075.156865649099,98354.3203125,73.6101303100586,0.0,0.0,0.740720576691963,0.0
2075.157097133098,98407.65625,73.63240051269531,0.0,0.0,0.765328137888464,0.0
2075.1573286170674,98292.28125,73.57440185546875,0.0,0.0,0.7122434385922288,0.0
2075.1575601010363,98256.40625,73.55931091308594,0.0,0.0,0.6957694642038961,0.0
2075.157791585006,98339.125,73.60011291503906,0.0,0.0,0.7339091775256396,0.0
2075.1580230689765,98289.75,73.57322692871094,0.0,0.0,0.7112191171280973,0.0
2075.158254552946,98320.484375,73.5797119140625,1024.0,0.0,0.7254204025078389,0.0
2075.1584860369153,98342.59375,73.59313201904297,0.0,0.0,0.7356501927002598,0.0
2075.158717520885,98185.203125,73.55363464355469,0.0,0.0,0.663219277064701,0.0
2075.1589490048555,98335.8515625,73.6005859375,0.0,0.0,0.7326430252853541,0.0
2075.1591804888258,98345.734375,73.60897827148438,0.0,0.0,0.7372435353171377,0.0
2075.1594119727956,98462.0078125,73.6358642578125,0.0,0.0,0.790838101061015,0.0
2075.159643456765,98153.46875,73.52275848388672,0.0,0.0,0.648803726238605,0.0
2075.1598749407344,98385.3984375,73.62516784667969,0.0,0.0,0.7556596165340949,0.0
2075.1601064247043,98190.890625,73.54252624511719,0.0,0.0,0.666138241073598,0.0
2075.1603379086746,98366.140625,73.60964965820312,0.0,0.0,0.746893471782157,0.0
2075.160569392645,98355.515625,73.61331939697266,0.0,0.0,0.742052259326769,0.0
2075.1608008766148,98396.0,73.62063598632812,0.0,0.0,0.7607476733719319,0.0
2075.161032360584,98431.953125,73.6423568725586,0.0,0.0,0.7773567913385404,0.0
2075.1612638445536,98331.0078125,73.59453582763672,0.0,0.0,0.7309235370917283,0.0
2075.161495328524,98369.8671875,73.6104965209961,0.0,0.0,0.7488717605133965,0.0
2075.161726812494,98449.9921875,73.62725830078125,0.0,0.0,0.7858234890049127,0.0
2075.161958296464,98203.5,73.55282592773438,0.0,0.0,0.6723659468051464,0.0
2075.162189780434,98435.5,73.61439514160156,0.0,0.0,0.7792579979072597,0.0
2075.1624212644033,98458.34375,73.62898254394531,0.0,0.0,0.78983241435792,0.0
2075.1626527483727,98374.875,73.60850524902344,0.0,0.0,0.7514495087863036,0.0
2075.162884232343,98247.5859375,73.5689697265625,0.0,0.0,0.6928873987141683,0.0
2075.163115716313,98294.0078125,73.5826187133789,0.0,0.0,0.714320844785014,0.0
2075.163347200282,98612.5859375,73.69417572021484,64.0,1.0,0.8610846463697138,0.0
2075.163578684251,98357.5390625,73.60736083984375,0.0,0.0,0.7436902375253025,0.0
2075.163810168221,98421.8203125,73.62491607666016,0.0,0.0,0.7733491833587709,0.0
2075.1640416521914,98332.3671875,73.59532928466797,0.0,0.0,0.7322126785867284,0.0
2075.1642731361617,98300.109375,73.59732818603516,0.0,0.0,0.7174154151298293,0.0
2075.1645046201315,98371.125,73.61445617675781,0.0,0.0,0.7501767124408081,0.0
2075.164736104101,98439.75,73.62602233886719,0.0,0.0,0.781837482350783,0.0
2075.1649675880703,98325.9921875,73.60025787353516,0.0,0.0,0.7295099814907208,0.0
2075.16519907204,98459.5546875,73.63758850097656,0.0,0.0,0.7910756992918743,0.0
2075.1654305560105,98458.140625,73.63935089111328,0.0,0.0,0.7904840768959631,0.0
2075.165662039981,98220.09375,73.55685424804688,0.0,0.0,0.680921653653711,0.0
2075.1658935239507,98364.765625,73.60792541503906,0.0,0.0,0.7476044370530821,0.0
2075.16612500792,98297.28125,73.58406829833984,0.0,0.0,0.7165880582799439,0.0
2075.1663564918895,98366.7265625,73.61585998535156,0.0,0.0,0.7486291914033195,0.0
2075.16658797586,98290.7265625,73.57362365722656,0.0,0.0,0.7136920452993314,0.0
2075.16681945983,98267.59375,73.57352447509766,0.0,0.0,0.7031010030135804,0.0
2075.1670509438,98300.4609375,73.58875274658203,0.0,0.0,0.7182987476906388,0.0
2075.1672824277694,98418.203125,73.6216049194336,0.0,0.0,0.7725824315571095,0.0
2075.167513911739,98305.046875,73.5840835571289,1024.0,0.0,0.7205360342655766,0.0
2075.1677453957086,98292.75,73.57671356201172,0.0,0.0,0.714936499215542,0.0
2075.167976879679,98312.0,73.5997314453125,0.0,0.0,0.7238649035327098,0.0
2075.1682083636492,98912.6796875,73.79255676269531,64.0,1.0,1.0005463777797172,0.0
2075.168439847618,98352.90625,73.60751342773438,0.0,0.0,0.7428309121670923,0.0
2075.168671331587,98421.4921875,73.63691711425781,0.0,0.0,0.7744799864204018,0.0
2075.1689028155565,98649.9765625,73.71826934814453,64.0,1.0,0.8797638491629736,0.0
2075.1691342995264,98302.1875,73.57860565185547,0.0,0.0,0.7196698683159511,0.0
2075.1693657834967,98293.6328125,73.595458984375,0.0,0.0,0.7157962102239852,0.0
2075.169597267467,98231.71875,73.55487060546875,0.0,0.0,0.6873505284665525,0.0
2075.169828751437,98340.703125,73.58470916748047,0.0,0.0,0.7376052156834418,0.0
2075.1700602354063,98382.9375,73.62068939208984,0.0,0.0,0.7571213959568969,0.0
2075.1702917193757,98299.359375,73.58518981933594,0.0,0.0,0.7187003477598244,0.0
2075.170523203346,98292.5859375,73.57070922851562,0.0,0.0,0.7156487947239729,0.0
2075.1707546873163,98226.8046875,73.55513763427734,0.0,0.0,0.6854240686598478,0.0
2075.170986171286,98293.4609375,73.59380340576172,0.0,0.0,0.7161881615393676,0.0
2075.171217655256,98372.5078125,73.61426544189453,0.0,0.0,0.7526585929102663,0.0
2075.1714491392254,98311.640625,73.59040832519531,0.0,0.0,0.7246979194073189,0.0
2075.171680623195,98375.25,73.62271881103516,0.0,0.0,0.7540599927103984,0.0
2075.171912107165,98390.8125,73.62003326416016,0.0,0.0,0.7612964844823792,0.0
2075.1721435911354,98371.2265625,73.60750579833984,0.0,0.0,0.7523472208869709,0.0
2075.1723750751053,98408.5625,73.61682891845703,0.0,0.0,0.7696112662074226,0.0
2075.172606559075,98385.578125,73.61847686767578,0.0,0.0,0.759097719480993,0.0
2075.1728380430445,98371.5234375,73.6172866821289,0.0,0.0,0.7526967211111817,0.0
2075.173069527015,98334.46875,73.59398651123047,0.0,0.0,0.7357044118056387,0.0
2075.173301010985,98282.625,73.57357025146484,0.0,0.0,0.7119019890552294,0.0
2075.1735324949545,98273.921875,73.58516693115234,0.0,0.0,0.7079665050336006,0.0
2075.1737639789244,98292.6015625,73.58158111572266,0.0,0.0,0.7166413693303106,0.0
2075.1739954628933,98431.6015625,73.62205505371094,0.0,0.0,0.7807249925089932,0.0
2075.1742269468623,98296.9296875,73.5914306640625,0.0,0.0,0.7187810373590302,0.0
2075.1744584308326,98298.8046875,73.58135223388672,0.0,0.0,0.7197182931978185,0.0
2075.174689914803,98322.359375,73.5877685546875,0.0,0.0,0.7306395642493748,0.0
2075.1749213987728,98551.9921875,73.67135620117188,0.0,0.0,0.8364617039867293,0.0
2075.175152882742,98319.1328125,73.57965850830078,1024.0,0.0,0.729303103595034,0.0
2075.1753843667116,98243.3671875,73.57290649414062,0.0,0.0,0.6944877015754594,0.0
2075.175615850682,98240.046875,73.5689926147461,0.0,0.0,0.6930342615957392,0.0
2075.175847334652,98188.625,73.53804779052734,0.0,0.0,0.6694300494875414,0.0
2075.176078818622,98298.3046875,73.57711029052734,0.0,0.0,0.7200146620442055,0.0
2075.176310302592,98300.65625,73.58495330810547,0.0,0.0,0.7211742285200259,0.0
2075.1765417865613,98212.21875,73.55765533447266,0.0,0.0,0.6805251099773058,0.0
2075.1767732705307,98272.6953125,73.57530975341797,0.0,0.0,0.7084523803583149,0.0
2075.177004754501,98411.390625,73.62313079833984,0.0,0.0,0.7724003213132572,0.0
2075.1772362384713,98388.7890625,73.61170959472656,0.0,0.0,0.7620702032383624,0.0
