time,flux,flux_err,quality,crArr,flux_with_flares,flareArr
3041.1155078435577,88472.984375,70.57243347167969,0.0,0.0,1.3794299901554676,0.0
3041.1157393281933,88490.875,70.57276916503906,0.0,0.0,1.3846819742992074,0.0
3041.1159708129453,88479.6953125,70.57403564453125,0.0,0.0,1.381049211145895,0.0
3041.116202297697,88506.46875,70.5940170288086,0.0,0.0,1.3890157037315645,0.0
3041.1164337824493,88433.2734375,70.54692840576172,0.0,0.0,1.3664291514165026,0.0
3041.1166652670845,88379.3984375,70.53388977050781,0.0,0.0,1.3497472114467035,0.0
3041.116896751837,88553.203125,70.595947265625,0.0,0.0,1.4026496082448614,0.0
3041.1171282365885,88458.0390625,70.57635498046875,0.0,0.0,1.3733484239036495,0.0
3041.1173597213406,88476.8359375,70.57606506347656,0.0,0.0,1.378876343195998,0.0
3041.117591205976,88371.6015625,70.52802276611328,0.0,0.0,1.346497128860187,0.0
3041.117822690728,88428.4375,70.54326629638672,0.0,0.0,1.3636504205719644,0.0
3041.11805417548,88607.8828125,70.62242126464844,0.0,0.0,1.41827599014728,0.0
3041.1182856602322,88423.0859375,70.57391357421875,0.0,0.0,1.3615800843487158,0.0
3041.118517144868,88469.7109375,70.57316589355469,0.0,0.0,1.3756122197628606,0.0
3041.1187486296194,88598.34375,70.62352752685547,0.0,0.0,1.414707801762331,0.0
3041.118980114372,88354.2578125,70.5374526977539,0.0,0.0,1.3398912634803373,0.0
3041.1192115991234,88521.9296875,70.59223175048828,0.0,0.0,1.3909178426088413,0.0
3041.1194430837595,88414.6875,70.56197357177734,0.0,0.0,1.3579238078883864,0.0
3041.119674568511,88372.2890625,70.53812408447266,0.0,0.0,1.3447474622402051,0.0
3041.119906053263,88361.8515625,70.5438003540039,0.0,0.0,1.3413390134808796,0.0
3041.120137538015,88510.1328125,70.59730529785156,0.0,0.0,1.3864387515463843,0.0
3041.1203690226507,88416.0390625,70.54776763916016,0.0,0.0,1.3574626097426585,0.0
3041.1206005074027,88502.78125,70.60633850097656,0.0,0.0,1.383754208515619,0.0
3041.1208319921543,88414.4140625,70.55323028564453,0.0,0.0,1.3565279486858106,0.0
3041.121063476907,88629.203125,70.62208557128906,0.0,0.0,1.4219535108887364,0.0
3041.121294961542,88488.9140625,70.57331848144531,0.0,0.0,1.3788583598822832,0.0
3041.1215264462944,88483.3515625,70.57213592529297,0.0,0.0,1.3769387959999746,0.0
3041.121757931046,88565.3984375,70.59904479980469,0.0,0.0,1.4017946536758426,0.0
3041.1219894157985,88396.453125,70.56549072265625,0.0,0.0,1.3499410081095078,0.0
3041.12222090055,88665.8671875,70.64190673828125,0.0,0.0,1.432060568796928,0.0
3041.1224523851856,88321.5625,70.51698303222656,0.0,0.0,1.3266125111139015,0.0
3041.1226838699376,88376.1328125,70.55007934570312,0.0,0.0,1.3430702682301099,0.0
3041.1229153546897,88542.78125,70.60758209228516,0.0,0.0,1.3937816958845246,0.0
3041.1231468394417,88727.0546875,70.66510772705078,64.0,1.0,1.4498796073463738,0.0
3041.123378324077,88400.46875,70.54759979248047,0.0,0.0,1.3498462430214053,0.0
3041.1236098088293,88494.2109375,70.59262084960938,0.0,0.0,1.3782752936485168,0.0
3041.123841293581,88538.03125,70.58570098876953,0.0,0.0,1.3914468499289538,0.0
3041.1240727783334,88560.4453125,70.61451721191406,0.0,0.0,1.3980759848074573,0.0
3041.1243042629685,88547.3046875,70.59119415283203,0.0,0.0,1.3938385896331202,0.0
3041.124535747721,88465.59375,70.57632446289062,0.0,0.0,1.3686442811422033,0.0
3041.1247672324725,88511.359375,70.59967803955078,0.0,0.0,1.382409782743756,0.0
3041.1249987172246,88489.3359375,70.56459045410156,0.0,0.0,1.375457140305382,0.0
3041.12523020186,88434.2734375,70.56000518798828,0.0,0.0,1.3584068044730964,0.0
3041.125461686612,88519.2265625,70.56813049316406,0.0,0.0,1.3841485230820407,0.0
3041.125693171364,88438.4765625,70.55937194824219,0.0,0.0,1.3592471637593353,0.0
3041.125924656116,88425.890625,70.54676055908203,0.0,0.0,1.3551782629580547,0.0
3041.1261561408683,88375.421875,70.5420913696289,0.0,0.0,1.3395313001888125,0.0
3041.1263876255034,88428.0546875,70.55249786376953,0.0,0.0,1.3553945511987155,0.0
3041.126619110256,88506.8515625,70.58189392089844,0.0,0.0,1.379254032730092,0.0
3041.1268505950075,88501.28125,70.57473754882812,0.0,0.0,1.377328689651294,0.0
3041.1270820797595,88494.2421875,70.583740234375,0.0,0.0,1.3749543134353215,0.0
3041.127313564395,88600.484375,70.61610412597656,0.0,0.0,1.4072013127388598,0.0
3041.1275450491466,88520.7265625,70.59815979003906,0.0,0.0,1.3826020124127476,0.0
3041.127776533898,88679.1796875,70.6500244140625,0.0,0.0,1.430805657711175,0.0
3041.1280080186507,88467.328125,70.5753402709961,0.0,0.0,1.3658349801554235,0.0
3041.1282395034023,88521.1796875,70.59445190429688,0.0,0.0,1.3820695336467597,0.0
3041.128470988038,88433.3046875,70.56240844726562,0.0,0.0,1.354988833924375,0.0
3041.12870247279,88492.328125,70.58403015136719,0.0,0.0,1.3728037449220065,0.0
3041.1289339575414,88356.734375,70.54076385498047,0.0,0.0,1.3311387331361544,0.0
3041.129165442294,88370.9296875,70.53834533691406,0.0,0.0,1.3352527779780077,0.0
