time,flux,flux_err,quality,crArr,flux_with_flares,flareArr
2679.3104162579634,76051.015625,67.65258026123047,32768.0,0.0,0.10217648216298296,0.0
2679.3106477423653,76163.03125,67.65318298339844,32768.0,0.0,0.1608290003775514,0.0
2679.310879227001,76162.53125,67.6661148071289,32768.0,0.0,0.16056718318849328,0.0
2679.311110711403,76208.5078125,67.68502807617188,32768.0,0.0,0.184640970870893,0.0
2679.3113421958055,76253.9921875,67.70120239257812,32768.0,0.0,0.20845704413280722,0.0
2679.3115736802083,76227.578125,67.67768859863281,32768.0,0.0,0.19462635805445472,0.0
2679.311805164611,76146.90625,67.65391540527344,32768.0,0.0,0.15238572485842852,0.0
2679.3120366492462,76155.5078125,67.70122528076172,32768.0,0.0,0.1568895792374029,0.0
2679.3122681336476,76187.4609375,67.67735290527344,32768.0,0.0,0.1736205512640649,0.0
2679.312499618051,76166.484375,67.69436645507812,32768.0,0.0,0.16263699605202464,0.0
2679.312731102453,76220.75,67.71753692626953,32768.0,0.0,0.19105102194542847,0.0
2679.3129625870884,76169.875,67.71121978759766,32768.0,0.0,0.1644123382517613,0.0
2679.313194071491,76034.0390625,67.66529083251953,32768.0,0.0,0.09328723635792684,0.0
2679.313425555894,76135.859375,67.68550872802734,33792.0,0.0,0.14660138438641368,0.0
2679.3136570402958,76149.6484375,67.70455932617188,32768.0,0.0,0.15382146708039612,0.0
2679.3138885246985,76018.875,67.65569305419922,32768.0,0.0,0.08534714222349084,0.0
2679.314120009334,76114.9296875,67.6779556274414,32768.0,0.0,0.1356423498798984,0.0
2679.314351493736,76056.8125,67.67887115478516,32768.0,0.0,0.10521158270852993,0.0
2679.314582978139,76244.1640625,67.74800109863281,32768.0,0.0,0.2033107703682579,0.0
2679.3148144625416,76122.3203125,67.69166564941406,32768.0,0.0,0.13951212159450518,0.0
2679.3150459471767,76101.578125,67.69692993164062,32768.0,0.0,0.1286512877715173,0.0
2679.315277431579,76532.859375,67.8513412475586,32768.0,0.0,0.3544745611638331,0.0
2679.315508915982,76073.375,67.69892883300781,32768.0,0.0,0.11388381888771168,0.0
2679.3157404003837,76091.9140625,67.69709014892578,32768.0,0.0,0.12359105043418102,0.0
2679.315971884787,76184.8828125,67.72117614746094,32768.0,0.0,0.17227042957890032,0.0
2679.316203369422,76105.34375,67.70520782470703,32768.0,0.0,0.1306229491954192,0.0
2679.3164348538244,76100.328125,67.68888854980469,32768.0,0.0,0.12799670487870404,0.0
2679.3166663382267,76133.265625,67.70997619628906,32768.0,0.0,0.14524310598943826,0.0
2679.31689782263,76066.0703125,67.7164535522461,32768.0,0.0,0.11005893976803172,0.0
2679.317129307032,76288.53125,67.78487396240234,32768.0,0.0,0.22654175603661486,0.0
2679.3173607916674,76464.171875,67.84715270996094,32832.0,1.0,0.31850897657053945,0.0
2679.3175922760697,76167.3046875,67.75531005859375,32768.0,0.0,0.16306626178923667,0.0
2679.317823760472,76163.9453125,67.73975372314453,32768.0,0.0,0.1613072470503008,0.0
2679.318055244875,76327.84375,67.81918334960938,33792.0,0.0,0.2471261378088921,0.0
2679.3182867295104,76100.1640625,67.75232696533203,32768.0,0.0,0.12791070758615403,0.0
2679.3185182139127,76185.125,67.76551055908203,32768.0,0.0,0.17239711403473465,0.0
2679.318749698315,76155.6953125,67.77030181884766,32768.0,0.0,0.15698741645624276,0.0
2679.318981182718,76218.734375,67.77423858642578,32768.0,0.0,0.18999530440770607,0.0
2679.3192126671197,76083.4921875,67.7451171875,32768.0,0.0,0.11918109707563396,0.0
2679.3194441517558,76143.890625,67.76802062988281,32768.0,0.0,0.15080632673099081,0.0
2679.319675636158,76175.2890625,67.78041076660156,32768.0,0.0,0.16724685908528755,0.0
2679.3199071205604,76065.28125,67.746826171875,32768.0,0.0,0.10964562931212544,0.0
2679.3201386049627,76170.4296875,67.78675842285156,32768.0,0.0,0.1647024177434795,0.0
2679.320370089366,76304.6875,67.81241607666016,32768.0,0.0,0.23500117331780626,0.0
2679.3206015740006,76094.03125,67.77635192871094,32768.0,0.0,0.12469938999078502,0.0
2679.3208330584034,76102.0703125,67.7531967163086,32768.0,0.0,0.12890871420570632,0.0
2679.3210645428057,76202.5625,67.8203353881836,32768.0,0.0,0.18152744240461147,0.0
2679.321296027208,77854.65625,68.453369140625,32832.0,1.0,1.0465806536660094,0.0
2679.3215275118437,76142.578125,67.80467987060547,32768.0,0.0,0.15011898619725858,0.0
2679.3217589962464,76147.4609375,67.80207061767578,33792.0,0.0,0.15267566561320967,0.0
2679.3219904806488,76236.0859375,67.82678985595703,32768.0,0.0,0.19908061279523062,0.0
2679.322221965051,76151.359375,67.80767822265625,32768.0,0.0,0.15471690497579904,0.0
2679.322453449454,76139.3515625,67.81978607177734,32768.0,0.0,0.1484294800596713,0.0
2679.3226849340886,76362.796875,67.87334442138672,32768.0,0.0,0.2654277247564832,0.0
2679.322916418492,76078.15625,67.7952651977539,32768.0,0.0,0.1163869648336703,0.0
2679.323147902894,76167.28125,67.81945037841797,32768.0,0.0,0.1630537171669884,0.0
2679.3233793872964,76131.3359375,67.80801391601562,32768.0,0.0,0.1442323719770453,0.0
2679.3236108716987,80823.9140625,69.6556396484375,32832.0,1.0,2.601314362250889,0.0
2679.323842356335,76116.984375,67.81002807617188,32768.0,0.0,0.13671772452300396,0.0
2679.324073840736,76095.2265625,67.82556915283203,32768.0,0.0,0.1253250998110465,0.0
2679.3243053251394,76199.1484375,67.86019897460938,32768.0,0.0,0.1797396475573163,0.0
2679.3245368095418,76106.890625,67.81244659423828,32768.0,0.0,0.1314325003447674,0.0
2679.324768294177,76146.7890625,67.83851623535156,32768.0,0.0,0.1523237200741962,0.0
2679.3249997785797,76143.5625,67.81777954101562,32768.0,0.0,0.15063424784919616,0.0
2679.3252312629825,76145.3984375,67.82868194580078,32768.0,0.0,0.15159555252258702,0.0
2679.3254627473843,76082.328125,67.8138198852539,32768.0,0.0,0.11857127955001984,0.0
2679.325694231787,76036.359375,67.82711791992188,32768.0,0.0,0.09450155999157422,0.0
2679.3259257164227,76035.0625,67.82099151611328,32768.0,0.0,0.09382249199834193,0.0
2679.3261572008246,76042.4296875,67.80329895019531,32768.0,0.0,0.09768001593229345,0.0
2679.3263886852274,76093.703125,67.84403228759766,32768.0,0.0,0.12452733317336773,0.0
2679.32662016963,76125.46875,67.86224365234375,32768.0,0.0,0.14116026796335585,0.0
2679.3268516540325,76269.1328125,67.91549682617188,33792.0,0.0,0.21638491931620926,0.0
2679.327083138667,76160.421875,67.87248229980469,32768.0,0.0,0.15946583773725923,0.0
2679.32731462307,76109.484375,67.83675384521484,32768.0,0.0,0.13280715595240883,0.0
2679.3275461074722,75954.3984375,67.79102325439453,32768.0,0.0,0.05165035456380422,0.0
2679.3277775918746,76187.4765625,67.88262939453125,32768.0,0.0,0.17385771215508117,0.0
2679.32800907651,76131.5390625,67.8795166015625,32768.0,0.0,0.14508672030907938,0.0
2679.328240560913,76031.203125,67.84064483642578,32768.0,0.0,0.09403677393012483,0.0
2679.3284720453153,76098.859375,67.86251068115234,32768.0,0.0,0.13337320395486393,0.0
2679.3287035297176,76133.515625,67.88499450683594,32768.0,0.0,0.16089917671762863,0.0
2679.3289350141204,76073.2578125,67.85942077636719,32768.0,0.0,0.1498545054060565,0.0
2679.329166498755,76133.6796875,67.87671661376953,32768.0,0.0,0.22258958300094522,1.0
2679.3293979831583,76303.3125,67.94873046875,32768.0,0.0,0.3867302248142621,1.0
2679.3296294675606,76109.2734375,67.87818145751953,32768.0,0.0,0.40961850629593344,1.0
2679.329860951963,76200.546875,67.91338348388672,32768.0,0.0,0.6476954790934883,1.0
2679.3300924363652,76160.4765625,67.9130859375,32768.0,0.0,0.8892700305139526,1.0
2679.3303239210013,76181.40625,67.92049407958984,32768.0,0.0,1.231482258616346,1.0
2679.330555405403,76026.6328125,67.86884307861328,32768.0,0.0,1.5259408403192556,1.0
2679.330786889806,76172.953125,67.89945220947266,32768.0,0.0,1.9963786063230657,1.0
2679.3310183742083,76123.0625,67.93228912353516,32768.0,0.0,2.3316562670974528,1.0
2679.3312498586106,76146.7265625,67.88056182861328,32768.0,0.0,2.6426921274952333,1.0
2679.331481343246,76114.234375,67.94053649902344,32768.0,0.0,2.834616328573187,1.0
2679.331712827649,76191.0234375,67.94903564453125,32768.0,0.0,2.9941009034832513,1.0
2679.3319443120513,76011.0,67.87706756591797,32768.0,0.0,2.9256708559123887,1.0
2679.3321757964536,76258.53125,67.97245025634766,32768.0,0.0,3.0321165175071902,1.0
2679.332407281089,76091.546875,67.90682220458984,32768.0,0.0,2.8626981460588854,1.0
2679.332638765491,75991.4453125,67.87738037109375,32768.0,0.0,2.706309966436703,1.0
2679.3328702498943,76197.140625,67.97164154052734,32768.0,0.0,2.709506807392603,1.0
