time,flux,flux_err,quality,crArr,flux_with_flares,flareArr
2910.2662569435556,98498.46875,75.22917175292969,32768.0,0.0,-0.13953871877796395,0.0
2910.2664884281908,98511.7890625,75.24971771240234,32768.0,0.0,-0.13227558825954983,0.0
2910.2667199128255,98326.7109375,75.17880249023438,32768.0,0.0,-0.23319263340983176,0.0
2910.26695139746,98547.5546875,75.25791931152344,32768.0,0.0,-0.11277376332506309,0.0
2910.2671828820953,98470.65625,75.2468032836914,32768.0,0.0,-0.15470396490438876,0.0
2910.267414366731,98405.6953125,75.22747039794922,32768.0,0.0,-0.1901250383710242,0.0
2910.2676458515994,98424.140625,75.22949981689453,32768.0,0.0,-0.1800674130607745,0.0
2910.267877336234,98373.09375,75.2255630493164,32768.0,0.0,-0.20790160356360027,0.0
2910.2681088208687,98352.453125,75.21126556396484,32768.0,0.0,-0.2191562609416942,0.0
2910.268340305504,98414.0234375,75.24565887451172,32768.0,0.0,-0.1855839843342914,0.0
2910.268571790139,98372.8984375,75.22880554199219,32768.0,0.0,-0.20800810107853301,0.0
2910.268803274775,98575.96875,75.30126953125,32768.0,0.0,-0.09728050485264539,0.0
2910.269034759411,98429.78125,75.24502563476562,32768.0,0.0,-0.17699176482951645,0.0
2910.2692662440463,98400.453125,75.2528076171875,32768.0,0.0,-0.19298343167181947,0.0
2910.2694977289134,98390.296875,75.2474365234375,32768.0,0.0,-0.1985213024483229,0.0
2910.2697292135485,98303.8515625,75.21330261230469,32768.0,0.0,-0.2456571025575618,0.0
2910.2699606981837,98513.625,75.3046646118164,32768.0,0.0,-0.13127451161918188,0.0
2910.2701921828184,98383.3984375,75.23712158203125,32768.0,0.0,-0.20228279467574792,0.0
2910.270423667454,98461.546875,75.28966522216797,32768.0,0.0,-0.1596710090008526,0.0
2910.270655152089,98360.8984375,75.26934814453125,32768.0,0.0,-0.2145513083960017,0.0
2910.2708866367243,98524.96875,75.3127670288086,32768.0,0.0,-0.12508913595188728,0.0
2910.2711181213595,98382.96875,75.27815246582031,32768.0,0.0,-0.2025170892086,0.0
2910.271349606227,98453.5390625,75.28662109375,32768.0,0.0,-0.1640374071130957,0.0
2910.2715810908617,98404.0078125,75.25527954101562,32768.0,0.0,-0.19104517690004325,0.0
2910.2718125754973,98525.4140625,75.31161499023438,32768.0,0.0,-0.12484632161784058,0.0
2910.272044060133,98531.1640625,75.32518005371094,32768.0,0.0,-0.12171103477822018,0.0
2910.272275544768,98474.984375,75.31611633300781,32768.0,0.0,-0.15234397997347882,0.0
2910.2725070294027,98503.421875,75.31080627441406,32768.0,0.0,-0.1368379417992692,0.0
2910.2727385140374,98457.4140625,75.29878234863281,32768.0,0.0,-0.16192449641682977,0.0
2910.2729699986726,98498.2265625,75.31854248046875,32768.0,0.0,-0.13967077569648056,0.0
2910.2732014833077,98506.984375,75.3412094116211,32768.0,0.0,-0.13489542712689567,0.0
2910.2734329681766,98417.3203125,75.29898834228516,32768.0,0.0,-0.18378630628222645,0.0
2910.2736644528113,98530.3984375,75.34001159667969,32768.0,0.0,-0.1221285050367566,0.0
2910.273895937446,98547.3828125,75.3628921508789,32768.0,0.0,-0.11286748113820391,0.0
2910.2741274220816,98538.6484375,75.35233306884766,32768.0,0.0,-0.11763005000599687,0.0
2910.274358906717,98540.9765625,75.33993530273438,32768.0,0.0,-0.11636059962799838,0.0
2910.274590391353,98453.0703125,75.33999633789062,32768.0,0.0,-0.16429300114893433,0.0
2910.2748218759884,98451.3828125,75.33858489990234,32768.0,0.0,-0.16521313967795337,0.0
2910.275053360623,98535.890625,75.3465805053711,32768.0,0.0,-0.11913379491684742,0.0
2910.2752848454907,98449.3671875,75.33495330810547,32768.0,0.0,-0.16631219403205943,0.0
2910.275516330126,98440.8125,75.3443832397461,32768.0,0.0,-0.17097678518611426,0.0
2910.275747814761,98478.125,75.34819030761719,32768.0,0.0,-0.15063149993336006,0.0
2910.275979299395,98336.5625,75.3245620727539,32768.0,0.0,-0.22782089875662342,0.0
2910.2762107840313,98431.53125,75.365966796875,32768.0,0.0,-0.17603754709571892,0.0
2910.2764422686664,98412.1171875,75.33258819580078,32768.0,0.0,-0.1866234000800351,0.0
2910.2766737533016,98381.015625,75.33750915527344,32768.0,0.0,-0.20358206435792758,0.0
2910.2769052379367,98549.4765625,75.3956069946289,32768.0,0.0,-0.11172582777812474,0.0
2910.277136722571,98544.21875,75.39503479003906,32768.0,0.0,-0.1145927408801146,0.0
2910.277368207439,98361.84375,75.32846069335938,32768.0,0.0,-0.21403586042372716,0.0
2910.2775996920745,98777.8671875,75.4673080444336,32832.0,1.0,0.012808106283645709,0.0
2910.27783117671,98492.3046875,75.37330627441406,32768.0,0.0,-0.1428997803492418,0.0
2910.2780626613453,98562.421875,75.41120147705078,32768.0,0.0,-0.1046671724883815,0.0
2910.2782941459795,98356.328125,75.33702087402344,32768.0,0.0,-0.21704335024542826,0.0
2910.2785256306147,98506.1796875,75.39845275878906,32768.0,0.0,-0.13533419688841863,0.0
2910.27875711525,98585.4921875,75.41996002197266,32768.0,0.0,-0.09208768602452408,0.0
2910.278988599885,98622.234375,75.42925262451172,32768.0,0.0,-0.07205337351537355,0.0
2910.279220084521,98332.875,75.33744049072266,32768.0,0.0,-0.22983157183855388,0.0
2910.279451569389,98448.984375,75.39234924316406,32768.0,0.0,-0.16652092916132763,0.0
2910.2796830540246,98443.03125,75.36908721923828,32768.0,0.0,-0.16976697341647812,0.0
2910.2799145386593,98376.0625,75.37816619873047,32768.0,0.0,-0.20628284133662234,0.0
